# piRNA Counts Matrix - Teefy et al. - PIWI-piRNA pathway-mediated Transposable Element Repression in Hydra Somatic Stem Cells
#----------------------------------------------------------------------------
# 
# abbreviations: 	ID = Identity of Transcript
#					AS = Antisense-oriented mapping
#					S = Sense-orieented mapping
#					WT = Wild Type i.e. untreated Hydra
#					Colch = Colchicine Treated Hydra Samples
# 
# ID - transcript name, as assigned in Siebert et al., 2019
# WT_Hyli_AS - raw Hyli antisense-mapped piRNA counts from whole, untreated Hydra mapped to the Hydra transcriptome
# WT_Hyli_S - raw Hyli sense-mapped piRNA counts from whole, untreated Hydra mapped to the Hydra transcriptome
# WT_Hywi_AS - raw Hywi antisense-mapped piRNA counts from whole, untreated Hydra mapped to the Hydra transcriptome
# WT_Hywi_S - raw Hywi sense-mapped piRNA counts from whole, untreated Hydra mapped to the Hydra transcriptome
# Colch_Hyli_AS - raw Hyli antisense-mapped piRNA counts from epithelial, colchicine-treated Hydra mapped to the Hydra transcriptome
# Colch_Hyli_S - raw Hyli sense-mapped piRNA counts from epithelial, colchicine-treated Hydra mapped to the Hydra transcriptome
# Colch_Hywi_AS - raw Hywi antisense-mapped piRNA counts from epithelial, colchicine-treated Hydra mapped to the Hydra transcriptome
# Colch_Hywi_S - raw Hywi sense-mapped piRNA counts from epithelial, colchicine-treated Hydra mapped to the Hydra transcriptome
#
#----------------------------------------------------------------------------
#
ID	WT_Hyli_AS	WT_Hyli_S	WT_Hywi_AS	WT_Hywi_S	Colch_Hyli_AS	Colch_Hyli_S	Colch_Hywi_AS	Colch_Hywi_S
t1390aep	1	0	0	20.79	0	0	0	10
t1391aep	0	100	0	11.21	0	56	0	0
t1380aep	0	58	0	50	0	0	0	3
t1421aep	0	6	0	0	6	0	10.95	0
t1422aep	0	5	0	11	0	4	0	67
t1423aep	243.04	10.67	1900.35	23.68	30.35	0	90.39	0
t1454aep	0	0	0	0	0	0	0	0
t1455aep	0	0	0	0	0	0	0	0
t1389aep	561.8	679.39	533.05	686.07	109.96	10	659.11	17
t1456aep	0	41	0	139	0	8	0	91
t1419aep	12.4	684.96	484.44	0	25.39	18.51	249.88	0
t1393aep	3625.61	3586.02	150.25	56941.92	359.05	341	107.75	3416.63
t24193aep	0	0	0	0	0	0	0	0
t1441aep	36.7	0	791.55	0	0	0.01	238.96	0
t1447aep	55.26	505.64	1435.2	15	0	30	169.58	0
t1451aep	0	12	0	11	0	0	0	0
t19779aep	0	15	0	13	0	0	0	1
t1404aep	43.93	158	1634.5	2	0	27	72.55	2.83
t1381aep	1	0	0	4	0	0	12.27	0
t1382aep	64.98	1	4.79	2	60.57	0	241.53	11.76
t1383aep	0	25	0	178	0	40	0	179
t1439aep	1.02	79.7	9.76	1	14.28	0	582.89	0
t1440aep	21.27	107.25	78.96	0.87	1.92	8.07	0	0
t1435aep	243.89	39	33.86	538.64	16	0	29.67	30.81
t24195aep	0	0	0	0	0	0	0	0
t1446aep	0	51	0	26	0	22	16.99	31
t19795aep	0	0	0	0	0	0	0	0
t1399aep	0	0	0	0	0	0	0	0
t24194aep	0	946.97	6.83	1	7.32	260	133.44	0
t1452aep	0	0	0	0	0	0	0	0
t1453aep	0	7	0	12	0	0	0	44
t1424aep	36.77	17.04	18.24	40	45.86	0	337.64	10
t1405aep	0	1958.21	0	25.93	0	156.62	0	2.66
t1434aep	854.51	33824.5	5909.08	474.1	818.16	6138.14	18654.32	384.98
t2631aep	0	2	0	1.13	0	0	0	0
t2718aep	23.98	849.1	131.91	2.58	8	380.11	155.95	6.99
t2719aep	35.75	999.63	765.15	2	6.02	132	174.36	2
t2720aep	12.4	53.99	197.53	0	0	0	33.49	0
t2721aep	1.34	33.9	0	2.42	0	0	0	0
t2717aep	0	9	0	9	0	0	0	39
t2681aep	0	0	0	0	0	0	0	0
t2678aep	0	0	0	0	0	0	0	0
t2730aep	0.21	4	0	0	23.04	7	103.14	1
t2699aep	0	4.74	7.78	0	0	0	20.51	18
t2700aep	0	7	32.11	2	4	0	6.7	7
t2701aep	37.96	162.66	319.67	35	1035.44	0	29.44	0
t2635aep	0	10	1	13	0	7	0	29
t2648aep	0	0	0	0	0	0	0	0
t2619aep	0	0	0	0	0	0	0	1.24
t2707aep	0	0	0	0	0	0	0	0
t2672aep	0	0	0	12	0	0	0	16
t2673aep	0	13	0	13	0	0	0	0
t2674aep	0	0	0	17	0	0	0	1
t2693aep	1.2	324	27.8	0	0	10	0	0
t2625aep	0	3	0	7	0	0	0	0
t2626aep	0	0	1	1	0	0	0	0
t2627aep	331	37.86	0	16.95	0	0	0	0
t2628aep	0	43.36	0	3.52	9.94	0	12.3	0
t2654aep	0	7	0	134	0	9	0	113
t2658aep	0	2.22	0	0	0	0	0	2.96
t2659aep	0	1	0	1	0	0	0	0
t2660aep	0	4.2	0.93	8	0	0	0	4.99
t2661aep	0	7	2.96	4	0	99	0	0
t2662aep	0	0	0	3	0	0	0	0
t2615aep	318.1	3236.45	2956.79	9	92.59	303.58	1701.08	1
t2713aep	1.07	3.87	11.82	0	0.75	0	4.27	0
t2711aep	1.94	0	0	0	0	0	0	0
t2712aep	6.42	1.13	7.46	5	22.44	0	52.76	0
t2670aep	29.79	723.24	285.04	2.75	17	114.9	583.01	3
t2671aep	0	1568.09	0	6.83	2.71	485	720.11	0
t2728aep	2356.86	0	4.85	0	805.57	0	6	25
t2729aep	320.49	4808.94	6319.19	25.66	191.12	708.17	8171.82	5.2
t2684aep	1	65.76	12.88	0	2.69	24.41	625.57	14
t2685aep	18.13	130.19	59.71	0	16.94	50.98	848.57	3.49
t24614aep	0	0	0	0	0	0	0	0
t2650aep	0	0	0	0	0	0	33.09	0
t24613aep	0	0	0	0	0	0	0	0
t2643aep	0	10.99	0	9	0	0	0	20
t24615aep	0	0	0	0	0	0	0	0
t2639aep	18.67	8	110.69	2.74	0.31	0	59.25	0
t2640aep	11.05	0	52.51	5.26	0	0	2.21	0
t2634aep	2878.58	1405.05	5767.5	1243.75	122.81	108	348.94	71
t2694aep	19.29	152.17	352.23	7.73	14.31	83.6	110.18	56.04
t2695aep	51.14	19	1052.76	0	0	0	44.29	0
t2686aep	238.85	3530.2	4174.86	18	8.93	181	344.75	0
t2642aep	311.9	111	201.51	58	188.63	0	837.22	26
t24616aep	0	0	0	0	0	0	0	0
t2675aep	4.46	659.34	239.7	0	15.04	241.65	233.38	0
t2616aep	1.26	11.7	299.18	0	3	0	37.5	0
t2617aep	1.11	7.73	15.8	1	0	0	17.4	0
t2618aep	3.43	154.16	51.95	0	42.03	12.35	1088.01	0
t2621aep	102.82	4281.77	1823.23	17.47	0	133.46	197.95	0
t2622aep	27.13	474.77	197.87	0	38.14	213.9	164.65	0
t2647aep	230.09	6	3933.71	0	123.8	0	1066.86	3.55
t2727aep	166.15	3.49	4.41	6.01	115.04	13.45	23.4	6.41
t2641aep	0	45	0	5	0	38	0	30
t2629aep	161.86	1250.87	2446	10.01	5.99	95.73	200.42	0
t2630aep	105.13	395.38	2741.9	1.45	8.98	14.23	176.98	0
t2692aep	0	3.55	22.68	0	0	22.56	0	0
t2657aep	0	1	0	17.18	0	0	0	6
t2682aep	3.13	76.49	54.66	0.5	0.5	15.75	0	0
t2683aep	21.75	382.43	247.57	0.5	0.5	5.25	26.56	0
t2668aep	0	0	0	0	0	6	0	3
t2669aep	0	14	0	26	0	0	0	3
t2665aep	175.75	253	852.55	1	1.79	4	126.11	0
t2666aep	0	0	0	4	0	0	0	0
t2667aep	0	1	0	0	0	0	4	0
t2680aep	0	91	0	38.95	0	13.93	0	27.07
t2698aep	0	0	0	0	0	0	0	0
t2649aep	0	24	0	22	0	29	0	93.99
t2696aep	510.21	8	4	357.93	46.36	0	0	26.97
t2697aep	569.23	2958.22	10612.82	37.91	58.94	314	760.61	2
t24611aep	0	0	0	0	0	0	0	0
t2636aep	121.45	36.04	812.27	20.22	0	0	117.48	0
t2637aep	25.02	77.46	932.16	0	0	6	54.04	0
t2638aep	12.79	0.89	92.92	0.97	0	0	4.68	0
t2725aep	10.89	0	3	1	0	0	0	0
t2726aep	1185.66	200.94	28.98	4017.81	93.62	28	2.25	130.99
t2703aep	0	432.25	0	45.9	0	26.14	0.92	18.52
t2704aep	0	59.46	0	81	0	0	0	2.12
t2705aep	0	78.31	0	89.93	0	14.4	0	18.83
t2706aep	6.2	4249.96	19.95	499.08	0	592.04	0	350.26
t2702aep	0	0	0	0	0	0	0	0
t24617aep	0	0	0	0	0	0	0	0
t2679aep	50.97	7988.99	686.65	16	10	686	52.74	0
t2651aep	0	0	0	0	0	0	0	0
t2652aep	1.11	0.43	28.09	0	33.35	0	208.66	0
t2653aep	13.19	0	197.45	0	8	3.96	106.67	3
t24612aep	124.66	224	765.23	0	507.67	6	1305.12	0
t2724aep	0	9	0	39	0	0	0	23
t2620aep	0	0	0	0	2.73	0	0	0
t2691aep	0	2	0	0	0	0	6.19	0
t2714aep	10.34	2416.01	394.89	15	14.97	361.62	710.78	4
t2715aep	0.41	7.97	0	0	0	9.38	0	0
t2716aep	184.36	974.13	2328.22	28.98	8.97	69	128.29	3.96
t2624aep	26593.85	1184.03	2195.37	10298.06	7578.29	366.86	4870.64	4780.02
t2644aep	0	0	0	0	1.37	0	156.15	0
t2645aep	32.37	31	143.08	4	7.42	5	67.97	0
t2646aep	9.22	53	36.47	0	0	12	2.52	0
t2687aep	0	130.12	121.52	0	157.84	129.22	2275.92	15.66
t2688aep	15.34	49.05	0	2.64	0	776.81	2687.85	42.73
t2690aep	29.3	342.59	628.51	0	139.94	464.84	5420.15	20.72
t2689aep	5.63	0	0	41.19	0	0	0	25
t2632aep	0	49.55	3.27	2.75	0	0	0.72	0
t2633aep	1	39	0	0	0	5	0	1
t2656aep	1.35	8.88	21.12	0	1128.63	14.81	326.46	0
t2655aep	0.78	41.12	3.14	17	430.37	36.19	328.22	513.92
t2623aep	0	0	0	0	0	0	0	0
t24618aep	0	0	0	0	0	0	0	0
t2722aep	0	24	0	37	0	3	19.68	1
t2723aep	57.72	6897.63	338.79	55.82	0	845	107.19	16
t2663aep	94.28	486.14	2994.93	2	93.21	346.18	1709.28	83.53
t2664aep	54.98	578.89	870.07	0	34.34	141.01	398.4	0
t2676aep	361.13	5731.09	10528.3	49.22	200.53	715.05	4305.79	0
t2677aep	14.21	5.15	157.54	0	1	0	32.7	0
t2708aep	6.44	2	0	9	3.07	0	0	0
t2709aep	0	1	0	0	0	0	0	1.35
t2710aep	0	56.49	0	362.81	0	32	0	30.64
t19793aep	0	0	0	2.42	0	0	0	1
t13836aep	0	0	0	0	6.99	0	0	0
t13837aep	0	0	0	1	0	0	0	0
t13903aep	29.84	8.91	313.95	5.04	0	8.09	32.51	0
t13882aep	1.09	2.45	0	0	6.84	0	0	0
t13883aep	9.08	0	15.82	2	10.16	0	5.94	0
t13884aep	0	0	0	0	0	0	0	0
t13900aep	0	3	0	4	0	0	0	0
t13913aep	929.08	506	254.36	324.31	213.5	122	189.56	29.74
t13888aep	146.52	4488.6	4058.56	58.78	0	64	6.5	7
t13889aep	0	6	0	2.22	7453.94	0	0	0
t13879aep	571.68	5	2.94	168.88	0	0	0	4
t13880aep	8.99	16.27	179.94	0	0.62	0	290.03	0
t13869aep	2496.17	102589.13	36415.81	199.8	391.61	5254.67	6980.19	98
t13933aep	20.9	84.07	330.62	6.07	62.04	81.33	1727.6	10.24
t13934aep	7.14	49.53	56.44	1.93	0	24.67	401.25	9.76
t13895aep	0	0	0	7	0	1.97	0	1
t28175aep	994.42	100.66	102.82	0	283.14	0	393.19	0
t13931aep	343.77	3216.16	10280.96	18.71	9.92	366.36	600.97	0
t13930aep	304.22	1107.21	3388	14.52	20.9	212.58	257.1	0
t13844aep	0	85	0	98	0	9	1	64
t13926aep	38.42	22	711.3	0	324.6	0	1246.28	4.97
t13904aep	0	33	0	6	0	0	0	24
t28167aep	0	0	0	0	0	0	1.9	0
t13852aep	0	0	0	0	0	0	0	0
t13853aep	0	0	0	3	0	0	0	4.42
t13854aep	0	1.59	0	12	0	20.42	0	62.62
t13846aep	362.62	1294.28	6229.94	56.24	1144.86	1164.44	22062.08	30.79
t13847aep	7.25	5	2	6	0	0	40.88	0
t13848aep	0	0	0	0	0	0	0	0
t13849aep	0	1	0	5	3.99	0	5.62	0
t13850aep	0	0	0	0	0	0	1.18	2
t13838aep	106.36	887.72	908.65	10.25	17.05	0	1340.4	3
t13839aep	1287.75	398.46	2979.36	22.48	192.07	51.81	996.2	0
t13885aep	0	33	0	57	0	6	0	39.64
t13859aep	0	16	0	8	0	11	0	74
t13911aep	448.15	17542.79	8103.01	203.35	171.06	1341.15	4130.9	22
t13912aep	62.34	1161.36	359.48	6.65	19.03	14.85	318.13	0
t13864aep	32.94	813.82	280.47	11	61.97	141.31	1727.57	0
t13901aep	230.05	7658.61	4377.16	50	117.59	1539.47	858.48	4
t13902aep	26.72	919.6	787.46	7	0	224	40.95	1.01
t13925aep	0	1	0	1	0	0	0	0
t28170aep	0	0	0	0	0	0	0	0
t13886aep	1972.64	39	5949.22	17	94.81	0	450.85	4
t13851aep	126.32	249.8	1011.71	103.6	26.91	50	114.53	3.01
t13866aep	0	0	0	0	0	0	0	0
t13921aep	0	1.43	0	0	0	0	0	0
t28171aep	0	0	0	0	0	0	0	0
t13905aep	304.99	49	248.79	209.97	308.73	66	899.11	114
t13887aep	0	0	0	0	0	0	17.13	0
t13865aep	0	0	0	0	0	0	0	0
t13860aep	59.74	1287.31	825.2	0	40.12	57.82	1754.57	17
t13861aep	29.26	1339.05	496.78	12	63.95	9.18	1435.52	0
t13863aep	19.29	2	27.47	20	2690.55	0	759.91	0
t13935aep	128.73	517.04	2323.09	6.68	185.07	28	2518.82	2.03
t13936aep	65.77	180.12	388.62	10.47	249.84	4.04	1604.23	9.84
t13937aep	32.6	37.78	179.52	8.14	20.26	41.01	829.53	8.45
t13938aep	0	0	0	0	422.48	0	1148	19.73
t28169aep	0	0	0	0	4	0	18.51	0
t13873aep	0	28	0	14	0	3	0	27
t13872aep	0	29	0	44	0	32	0	74
t13932aep	0	0	0	0	0	0	0	0
t28174aep	0	0	0	0	0	0	2.98	0
t13840aep	0	0	0	0	0	0	0	0
t13841aep	0	3	1.76	1	0	0	0	0
t13842aep	3.71	0	0	0	0	0	0	0
t13843aep	0.29	0	4.24	0	0	0	0	0
t13914aep	0	0	0	0	0	0	0	0
t13915aep	874.04	44224.86	20891.43	157.28	385.92	7693.98	6982.54	112.01
t13924aep	198.7	76.99	5579.33	1	114.74	134.99	5098.14	1
t13920aep	30	240	673.38	0	7.51	71	47.98	0
t13890aep	0	7	0	18	0	11	0	6
t13891aep	0	0	0	0	0	0	0	0
t13892aep	0	10	3.89	1.17	17.99	0	65.5	4
t13894aep	0	0	0.71	0	0	0	15.11	0
t13893aep	0	0	0	0.83	0	0	116.83	0
t13881aep	0.62	0	17.53	0	12.9	2700.64	869.79	15.33
t28168aep	0	0	0	0	0	0	0	0
t13868aep	927.32	101.12	42.51	3529.8	998.16	50.29	40.66	1309.59
t13927aep	0.79	0	2.98	0	0	0	0.78	0
t13928aep	0	9	2	4	0	0	0	0
t13929aep	0	4	0	2	0	20	0	0
t13897aep	105.34	20	646.04	0	645.61	6	2479.22	4
t13898aep	5.17	7	39.58	0	14.32	0	149.32	0
t13875aep	1363.75	4963.7	31779.24	30.21	169.38	385	2434.82	3
t13878aep	1600.11	7526.94	33258.16	48.58	432.41	512.72	5990.48	0
t13876aep	0	5315.05	0	19.82	192.76	705.77	11376.12	6
t13877aep	157.02	9950.9	2413.85	14.18	257.11	643.75	4834.91	2
t13870aep	2.41	2	38.07	0	0	0	155.66	2
t13871aep	51.29	5.07	841.59	0	297.37	0	1639.77	0
t13922aep	189.88	2603.01	3799.59	32	60.72	144	1482.27	2
t13855aep	1	496.81	0	20.11	26.64	327.99	654.87	2.12
t13856aep	0	23.35	4.98	0	0	1.04	0	0
t13857aep	0	37.61	13.46	0	0	0	69.96	0
t13858aep	0	283.69	0.77	26.81	0	100.98	0	34.24
t13916aep	0	33	0	20	0	18	0	17
t28172aep	0	1	0	0	0	0	0	0
t13896aep	0	11	0	12	0	0	0	4
t29808aep	0	0	0	1	0	0	0	0
t28173aep	0	0	0	0	0	0	0	0
t13923aep	0.24	386	4.24	12	121.91	19310	1263.89	39
t13867aep	0	0	0	0.05	0	0	0	0
t13906aep	187.65	41508.39	2433.04	367.59	100.4	3638.83	2851.2	239.62
t13907aep	1901.84	63742.85	32880.38	499.45	575.09	7238.95	11568.13	177.3
t13908aep	170.49	60847.09	1085.69	171.87	63.89	2613.89	207.91	31.06
t13909aep	108.59	6993.81	1123.36	32	2.92	717	34.85	5
t13874aep	54.07	5	10.76	3	37.67	11	893.96	1.43
t13910aep	106.7	87.15	1106.35	0	283.07	115.44	4223.15	57.46
t13899aep	49.44	1091.43	1157.17	2	22.02	177.13	653.49	0
t13862aep	0	0	0	0	0	0	0	0
t28166aep	0	0	0	0	0	0	0	0
t13845aep	12.07	1147.58	98.18	16.31	0	23.18	7.77	0
t13917aep	139.81	14.14	22.89	60.11	132.32	0	8.01	29.97
t13918aep	0	0	0	0	0	79.34	0	1155.24
t13919aep	567.09	17.03	10.79	7.93	91.35	0	2.97	0
t20889aep	0	731	1	2	25.51	36	292.43	0
t20890aep	0	91.01	4.54	2.65	0	0	25.6	0
t20855aep	61.52	352.92	703.03	27.19	2.7	30	62.24	1.18
t20856aep	22.64	791.08	253.79	76.22	0	25.61	32.09	7.82
t20824aep	100.88	1313.52	1996.3	20	0	291.05	169.88	2
t20891aep	23.08	37.49	378.53	1.58	23.54	63.86	101.14	0
t30293aep	0	0	0	0	0	0	0	0
t20879aep	0	1	0	22	0	20	0	61
t20875aep	48.31	1464	693.43	7	60.28	133.47	886.22	2
t20900aep	26.02	452	202.55	4	0	8	14.57	0
t20872aep	0	0	1	0	0	0	0	0
t20823aep	71.85	538.87	1154.04	5	389.17	206	11588.45	1
t20902aep	0	23	0	30	0	44.99	0	119.96
t20830aep	300.41	322.74	508.21	116	73.02	4	11.04	7
t20894aep	244.82	1475.08	6749.03	19.04	28.38	84.37	404.68	1
t20895aep	126.07	1262.75	1545.73	8	21.17	179.99	99.36	0
t20893aep	41.89	1001.34	894.31	103	85.56	32	2373.58	7.85
t20835aep	15.87	0	11.31	0	6.34	5	4.88	16
t20837aep	192.54	0	730.63	0	120.32	0	179.6	0
t20836aep	182.89	44.99	7.53	6	421.53	4	18.34	46.61
t20838aep	1.44	3	0	4	22.16	0	1	0
t20839aep	353.35	27.87	7.9	85.32	219.64	1.96	5.52	75.42
t20885aep	0	23	0	3	0	15	0	15
t20871aep	78.85	0	88.46	0	0	0	3.2	0
t20870aep	219.55	22	887.77	63	38	0	6.73	3
t30289aep	0	1	0	8	0	0	0	0
t20869aep	0	4	0	4	0	37	0	88
t20903aep	0	0	0	5	0	0	0	3
t20829aep	1.58	170.48	49.28	1.11	0	1192.37	132.61	0
t20828aep	70.49	15	201.28	1	596.89	10	44.29	4.98
t20865aep	0	42	0	57	0	32	0	163.99
t20826aep	10.56	0	695.48	1	6.41	0	180.32	0
t19786aep	0	0	0	0	0	0	0	0
t30291aep	17.98	1	12	0	10.29	0	17.08	1.46
t30284aep	1.96	0	2	0	0	0	0	0
t20858aep	0	9	0	4	0	0	0	1.62
t20831aep	0	0	0	6.27	0	0	0	2.85
t20832aep	0	0	0	5.73	0	0	0	1.15
t20876aep	1766.01	149	14.3	2572.94	11117.46	17	50.92	135
t20877aep	55.63	3984.57	1435.78	201.57	20.35	620.06	423.29	6
t20878aep	1578.19	5904.47	28908.79	41.99	231.52	9714.53	5484.19	22.61
t20857aep	3.38	5.7	0	0	0	0	0	4
t20866aep	0	40	0	683.93	0	30	0	712.94
t20850aep	156.14	49283.01	1490.84	188	73.62	7309.99	886.36	12
t20851aep	0	0	0	0	0	0	0	0
t20852aep	0	4.14	0	2	0	15.59	0.49	11.12
t20854aep	0	2	0	42	0	0	0	2.01
t20853aep	161.5	692	1158.61	15	332.86	1367	5649.26	34.99
t20880aep	736.66	3969.49	12375.3	132	25.21	391	622.74	2
t20813aep	15.22	8	175.05	3	0	1	27.79	1
t20910aep	223.26	8822.14	8943.86	54	8.26	225.31	378.61	8.98
t20892aep	0	19	0	26	0	3.93	0	38
t29805aep	0	0	0	0	0	0	0	0
t20827aep	205.82	5379.64	3834.09	38.6	48.15	806.51	835.82	28
t20908aep	0	0	0	2	0	0	0	2
t20842aep	0	8.88	0	0	0	0	0	0
t30292aep	0	0	0	0	0	0	0	0
t20867aep	777.85	4145.06	426.47	20.75	142.4	368	360.36	0
t20868aep	2098.99	99.52	913.82	1261.06	338.61	2	187.46	49.03
t20873aep	0	2	0	0	0	0	0	0
t20874aep	0	0	0	0	0	0	0	0
t20843aep	9.88	17221.41	0	17	40.92	918	1014.87	8
t20844aep	0	186.55	0	0	0	18.29	0	0
t20845aep	0	851.75	0	2	190.5	4.61	0	0
t20846aep	0	0	3.2	0	0	0	56.43	0
t20847aep	0.99	0	6.99	0	6.34	0	0.96	0
t20907aep	5.36	80	53.76	1	0	0	50.43	0
t30285aep	0	0	0	0	0	0	0	0
t20841aep	29.67	7359.09	583.25	47.48	0	395.99	32.81	1
t30288aep	0	0	0	0	0	0	0	0
t20888aep	0	16	0	51	0	13	0	35.94
t20886aep	6.04	83.23	308.06	1.3	9.93	12.99	19.26	0
t20887aep	0	4	0.94	0	0	0	0	0
t20898aep	7.01	0	54	11.94	0	0	0	2
t20859aep	2.95	52.61	14.86	71.77	2	63.92	13.46	124.71
t20860aep	88.82	2793.52	1636.15	64.3	115.47	197.07	1402.73	3.29
t20820aep	77.6	945.34	117.7	8.66	9	59.64	495.03	0
t20822aep	7.69	750	256.24	6	78.98	123	2622.43	0
t20821aep	128.79	9456.98	2196.29	37.41	34.52	1168.33	605.17	2
t20906aep	99.51	22847.87	3357.65	87.62	23.19	1712.18	447.84	10.14
t30287aep	0	1	0	0	0	0	0	0
t20849aep	540.94	4074.56	7317.11	60.15	359.39	1010.09	7218.88	12
t30283aep	0	0	0	1	0	0	0	5
t20814aep	61.28	19.93	26.55	16	18.08	0	204.24	31.97
t20815aep	204.87	36	54.17	66	969.67	0	247.63	39.99
t20811aep	0	0	0	5	0	0	0	2
t20812aep	0	3	0	3	0	0	0	3
t20861aep	648.92	82.12	2409.74	180	1060.54	200.27	18352.64	59.21
t20862aep	2101.12	512.63	2554.15	87.1	757.28	80.61	2751.17	60.74
t20863aep	59.97	403	982.99	4	136.08	95	2768.45	9
t20864aep	0	0	0	0	29.48	0	158.65	0
t20899aep	365.02	5503.93	11498.03	49	76.46	165	1931.33	4
t20882aep	0	0	0	0	0	0	0	0
t20883aep	0	1	0	2	0	0	1	0
t20884aep	56.05	2	0	0	92.53	0	0	0
t20825aep	0	27	0	332	0	9	0	448.13
t20904aep	0	0	2.39	0	0	0	14.55	0
t20905aep	0	3176.36	29.75	0	0	0	2.89	0
t30290aep	0	0	1	0	0	0	1	0
t20840aep	219.04	15902.21	3771.92	73	76.36	665.02	976.01	2
t20881aep	32	1315.93	926.14	7	9	102	181.75	0
t20896aep	3.72	93	18	1	0	3	8.62	0
t20897aep	10.35	9.98	219.5	1	21.83	12	457.26	0
t20816aep	105.62	2.36	1814.09	0	0	0	61.16	0
t20817aep	425.1	3050.21	11080.99	16.12	170.64	203.4	4283.87	78.34
t20818aep	38.31	528.98	164.49	1.76	13.4	39.98	1252.04	3.17
t20819aep	0	29.28	0	1.09	19.81	9.51	474.37	4.72
t20901aep	0	32	0	11	0	41	0	49
t30286aep	0	36	0	9	0	6	0	0
t20909aep	1305.96	4068.47	19093.53	94	88.84	542.96	799.9	1
t20848aep	172.79	831.04	1437.71	5	33.19	65	899.92	0
t20833aep	0	0	0	0	0	0	0	0
t20834aep	0	0	0	2	0	0	0	0
t28587aep	0	20	0	16	3	25	0	197
t15033aep	1.49	39	1118.87	0	0	113	51.05	0
t15034aep	90.72	11153.82	1283.03	22.18	0	798.17	60.53	0
t15092aep	0	16	0	15	0	81	0	19
t15064aep	188.36	16614.08	2997.07	38.15	1072.64	11806.39	14538.01	78.07
t15031aep	164.19	417.14	862.34	33.32	77.6	40.22	182.4	15.59
t15032aep	113.15	42.46	1710.25	2.06	990.61	0	10453.08	0
t28585aep	0	0	0	0	0	0	0	0
t15018aep	99.45	502.96	1294.22	11	11.99	14	31.48	52
t15019aep	922.19	10	41.9	32	32	0	604	0
t15081aep	1046.42	436.18	434.74	147.77	162.2	44	1203.89	8
t15082aep	514.7	70	708.41	24	1816.98	0	63.17	0
t15039aep	43.86	2.53	14.96	3.25	1.95	0	70.81	8
t15040aep	34.57	0	0	1.75	0	0	0.74	0
t15042aep	0	1	0	0	0	0	7.4	3
t15041aep	0	0	0	0	0	0	0	0
t28591aep	0	0	0	0	0	0	5.3	0
t15065aep	0	190	0	3144.1	11	1899.97	0	43885.16
t15118aep	0	0	0	0	0	0	0	0
t15119aep	0	0	0	0	0	0	0	0
t15080aep	201.28	1076.85	3458.76	9.09	42.46	198.55	231.51	0
t15075aep	5.01	348	0	386.6	0	180.99	0	3803.28
t15071aep	0	37	0	121	0	50	3.02	231
t15029aep	24.43	2	203.21	0	46.11	0	172.53	0
t15030aep	0	13.69	9.57	1	0	6	0	0
t15109aep	0	107	0	2.98	0	0	0	0
t15110aep	0	2695.97	0	3	0	105	2.39	0
t28590aep	0	0	0	0	0	0	0	0
t15059aep	192.36	4978.48	4904.18	9	21.13	180	104.75	0
t15084aep	33.78	7.74	2.95	56	0	0	1.28	2
t15085aep	150.55	7.04	0	116.79	34.76	0	14.72	44.94
t15086aep	49.77	6	0.99	169.46	33.62	23	11.41	29
t11277aep	0	0	0	0	0	0	0	0
t28592aep	0	0	0	0	0	0	0	0
t15047aep	0	6	31.96	0	1.68	0	12.95	7
t15048aep	8.49	225	437.39	2	16.33	0	406.13	1
t15049aep	2.38	0	0	1	0	0	0	0
t15050aep	1.56	53	12.96	0	0	0	2.58	0
t15051aep	0	0	0	0	0	0	0	0
t15052aep	4.99	9	38	0	10	0	1109.22	0
t15093aep	233.62	19.95	764.29	49.91	41.01	0	197.19	3
t15132aep	7954.95	86832.32	18229.69	9842	2358.47	4639.94	3495.63	1744.53
t15102aep	0	5	0	58	0	0	0	51.67
t11276aep	0	0	0	0	0	0	0	0
t28588aep	0	0	0	0	0	0	0	0
t15090aep	238.55	1645.29	6229.94	61	9.63	202	176.86	0
t15091aep	401.89	9.96	18.98	95.92	99.04	0	0	10
t15131aep	0	33	0	18.85	0	16	0	34
t28589aep	0	1	0	23	0	0	0	0
t15128aep	4167.41	787.78	1019.83	41	2089.27	668.79	1349.84	32
t15129aep	0	3.1	2.35	1	0	0	0.86	0
t15130aep	0	60	0	9	0	11	0	10
t15027aep	0	110	0	145.98	0	62	0	391
t15111aep	729.8	6204.79	23782.71	0.16	234.11	953.69	4165.85	0
t28593aep	0	0	0	0	0	0	0	0
t15107aep	0	5	0	18.94	0	0.99	0	5
t15053aep	118	52.16	0	137.7	107.32	0	13.83	27.97
t15054aep	1.02	0	0	3	0	0	0	2
t15089aep	202.77	2533	3494.12	5	189.54	1092.6	3904.33	1.48
t15070aep	422.66	69535.19	10163.26	537.99	1211.78	8245.79	22613.21	62.83
t15134aep	0	0	0	7.05	0	0	0	0
t15076aep	0	0	0	0	0	0	0	0
t15060aep	0	0	0	7.34	0	0	0	0
t15061aep	0	1367.82	0	9.31	0	86	0	0
t15062aep	0	0	0	11	0	0	0	0
t15063aep	0	10.56	1	10.42	0	7	0	0
t15021aep	0	11	0	15	0	0	0	11
t15087aep	0	0	0	0	0	0	0	0
t15088aep	0	3	0	28	0	17	0	79.33
t15106aep	397.03	0	5.42	9.73	105.58	0	19.05	3.92
