# piRNA Counts Matrix - Teefy et al. - PIWI-piRNA pathway-mediated Transposable Element Repression in Hydra Somatic Stem Cells
#----------------------------------------------------------------------------
# 
# abbreviations: 	ID = Identity of Transcript
#					AS = Antisense-oriented mapping
#					S = Sense-orieented mapping
#					WT = Wild Type i.e. untreated Hydra
#					Colch = Colchicine Treated Hydra Samples
# 
# ID - transcript name, as assigned in Siebert et al., 2019
# Ecto_Hyli_AS.isoforms.results - Hyli antisense-mapped piRNA counts from piRNAs with perfect matches in a FACS-sorted small RNA Ectodermal tissue library and mapped to the Hydra transcriptome
# Ecto_Hyli_S.isoforms.results - Hyli sense-mapped piRNA counts from piRNAs with perfect matches in a FACS-sorted small RNA Ectodermal tissue library and mapped to the Hydra transcriptome
# Ecto_Hywi_AS.isoforms.results - Hywi antisense-mapped piRNA counts from piRNAs with perfect matches in a FACS-sorted small RNA Ectodermal tissue library and mapped to the Hydra transcriptome
# Ecto_Hywi_S.isoforms.results - Hywi sense-mapped piRNA counts from piRNAs with perfect matches in a FACS-sorted small RNA Ectodermal tissue library and mapped to the Hydra transcriptome
# Endo_Hyli_AS.isoforms.results - Hyli antisense-mapped piRNA counts from piRNAs with perfect matches in a FACS-sorted small RNA Endodermal tissue library and mapped to the Hydra transcriptome
# Endo_Hyli_S.isoforms.results - Hyli sense-mapped piRNA counts from piRNAs with perfect matches in a FACS-sorted small RNA Endodermal tissue library and mapped to the Hydra transcriptome
# Endo_Hywi_AS.isoforms.results - Hywi antisense-mapped piRNA counts from piRNAs with perfect matches in a FACS-sorted small RNA Endodermal tissue library and mapped to the Hydra transcriptome
# Endo_Hywi_S.isoforms.results - Hywi sense-mapped piRNA counts from piRNAs with perfect matches in a FACS-sorted small RNA Endodermal tissue library and mapped to the Hydra transcriptome
# Int_Hyli_AS.isoforms.results - Hyli antisense-mapped piRNA counts from piRNAs with perfect matches in a FACS-sorted small RNA Interstitial tissue library and mapped to the Hydra transcriptome
# Int_Hyli_S.isoforms.results - Hyli sense-mapped piRNA counts from piRNAs with perfect matches in a FACS-sorted small RNA Interstitial tissue library and mapped to the Hydra transcriptome
# Int_Hywi_AS.isoforms.results - Hywi antisense-mapped piRNA counts from piRNAs with perfect matches in a FACS-sorted small RNA Interstitial tissue library and mapped to the Hydra transcriptome
# Int_Hywi_S.isoforms.results - Hywi sense-mapped piRNA counts from piRNAs with perfect matches in a FACS-sorted small RNA Interstitial tissue library and mapped to the Hydra transcriptome
#----------------------------------------------------------------------------
#
"ID"	"Ecto_Hyli_AS.isoforms.results"	"Ecto_Hyli_S.isoforms.results"	"Ecto_Hywi_AS.isoforms.results"	"Ecto_Hywi_S.isoforms.results"	"Endo_Hyli_AS.isoforms.results"	"Endo_Hyli_S.isoforms.results"	"Endo_Hywi_AS.isoforms.results"	"Endo_Hywi_S.isoforms.results"	"Int_Hyli_AS.isoforms.results"	"Int_Hyli_S.isoforms.results"	"Int_Hywi_AS.isoforms.results"	"Int_Hywi_S.isoforms.results"
"28707"	"t14726aep"	120.4	0	33.07	0	110.31	0	48.74	0	173.17	0	99.4	0
"28708"	"t14727aep"	386.58	22.14	275.91	16	347.87	22.43	25.78	0	622.56	39.85	59.66	22.46
"28709"	"t14728aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28710"	"t14729aep"	4873.63	44.86	10707.37	55	4393.3	33.57	10806.06	51	7585.19	66.82	12717.86	74.54
"28711"	"t28539aep"	0	0	0	0	0	0	0	0	0	1	0	0
"28712"	"t14707aep"	47.74	8.41	6.68	6.41	45.55	5.28	0	5.58	77.61	12.89	16.18	0
"28713"	"t14664aep"	0	34	0	0	0	30	0	2	0	52	0	2
"28714"	"t14654aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28715"	"t14617aep"	177.42	8	48.93	6	164.44	4	21.92	3	278.1	9	203.93	19
"28716"	"t14618aep"	60.07	2	0	0	56.2	0	5.87	0	96.55	3	4.97	0
"28717"	"t14619aep"	53.27	0	9	0	34.34	0	0	0	68.86	1	21.13	0
"28718"	"t14620aep"	432.41	3.83	386	0	390.11	3	122	0	667.42	7.74	474.76	2
"28719"	"t14685aep"	0	1	0	0	0	1	0	0	0	1	0	0
"28720"	"t14686aep"	0	2	0	0	0	4	0	0	0	4	0	0
"28721"	"t14675aep"	0	13	0	0	0	11	0	0	0	18	0	0
"28722"	"t14754aep"	0	4210.9	0	52	0	3753.34	0	1900	0	6507.05	0	195
"28723"	"t27422aep"	0	2.74	0	0	0	3.46	0	0	0	5.09	0	0
"28724"	"t14714aep"	65.59	3	207.1	0	57.44	1.72	0	0	102.45	1.72	183.88	1.03
"28725"	"t14676aep"	1287.41	1.4	3269.7	0	1187.01	0	2480.49	0	2000.88	1.46	3150	0
"28726"	"t14677aep"	219.22	4.6	16.04	2	164.92	3	47.52	1.12	309.33	6.87	96.14	4
"28727"	"t14687aep"	327.6	3	454	1	289.7	1	454	1	488.37	2	497.77	1
"28728"	"t14688aep"	4159.97	29	8315.5	10	3635.4	29	5448.23	18	6284.71	57	10751.85	41
"28729"	"t14693aep"	8.45	7.34	5.67	1	6.49	4.34	0	0	6.6	8.28	0	7
"28730"	"t14694aep"	0	0	0	0	0	1	0	0	0	2	0	0
"28731"	"t14651aep"	0	4	0	0	0	5	0	0	0	11	0	0
"28732"	"t14678aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28733"	"t28536aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28734"	"t14689aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28735"	"t14751aep"	0	0	0	0	0	0	0	0	5.09	0	0	0
"28736"	"t14752aep"	22.52	0	0	0	14.56	0	0	0	30.4	0	1.94	0
"28737"	"t14753aep"	232.4	115.17	12	1	214.53	108.17	14.34	0	397.13	166.15	539.63	49
"28738"	"t28542aep"	83.37	3	0	0	75.22	5	45.54	0	124.61	6	45.38	0
"28739"	"t14653aep"	2342.44	14	3917.81	19	2092.87	13	3966.31	12	3668.11	29.25	4971.89	25.41
"28740"	"t14679aep"	6.26	0	0	0	4.51	0	0	0	10.88	0	0	0
"28741"	"t14680aep"	1.15	1	0	0	1.18	2	0	0	4.87	3	0	0
"28742"	"t14681aep"	0	1	0	0	0	0	0	0	0	1	0	0
"28743"	"t14682aep"	247.97	0	353	0	221.84	0	187	0	371.8	0	397.34	0
"28744"	"t14667aep"	30.22	184.85	5	87.59	22.78	173.28	13.12	5.19	39.82	346.57	8.8	269.32
"28745"	"t14743aep"	3.27	5	0	0	2.31	5	0	0	2.68	5	0	0
"28746"	"t14740aep"	10.91	1	0	0	11.14	1	0	0	14.74	1	12	0
"28747"	"t14742aep"	0.31	0	0	0	0.37	0	0	0	3.48	0	1	0
"28748"	"t14741aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28749"	"t14744aep"	1.02	0	0	0	1.02	0	0	0	2.03	0	1	0
"28750"	"t14652aep"	1079.86	14	1902.95	0	1029.57	15	1446	0	1728.21	18	2228.72	0
"28751"	"t14669aep"	8745.26	32	13497.81	1	8011.59	23	14936.02	0	13705.53	41	21473.44	11
"28752"	"t14670aep"	969.73	0	2115.56	0	856.65	0	784.17	1	1488.49	0	2713.99	0
"28753"	"t28543aep"	47.13	0	13.41	0	44.17	0	12	0	72.85	0	16.88	0
"28754"	"t14757aep"	61.04	3	1.93	0	60.23	2	0	0	101.29	4.94	4.66	0
"28755"	"t14758aep"	60.02	3	14.98	0	56.3	4.4	3.79	0	87.29	4.2	13.41	0
"28756"	"t14759aep"	7.31	0	0	0	5.47	0	0	0	8.94	0	0	0
"28757"	"t14703aep"	17.44	3	0	2	14.42	1	0	1	23.92	2	7.81	3
"28758"	"t14704aep"	494.28	4	991.16	0	426.56	5	592.63	0	719.25	7	1386.82	1
"28759"	"t14705aep"	409.95	8.44	221.3	2.12	377.83	8.51	33.17	0	695.51	18.91	811.68	4
"28760"	"t14706aep"	1563.38	2	2880.67	0	1345.87	1	2517.13	0	2463.83	3.31	4163.58	0
"28761"	"t14721aep"	57.71	0	0	0	43.68	0.18	0	2	74.07	0	122.25	4.07
"28762"	"t14722aep"	4.77	0	0	0	7.62	0	0	0	9.25	0	0	0
"28763"	"t14723aep"	0	6.54	0	0	0	2.01	0	0	0	6.56	0	0
"28764"	"t14719aep"	0	0	0	0	0	0	0	0	0	0	5.41	0
"28765"	"t14720aep"	0.23	0	0	0	0	0	0	0	0	0	0	0
"28766"	"t14642aep"	707.63	6	1045.09	0	638.3	7	1393.77	0	1082.12	9	2103.29	1
"28767"	"t14643aep"	643.01	2	525.02	0	643.36	2	1227.02	0	1046.38	3	1217.51	0
"28768"	"t14662aep"	10.69	0	0	0	9.43	0	0	0	14.64	0	0	0
"28769"	"t14663aep"	180.58	0	31.23	0	134.14	0	126.82	0	256.8	0	93.16	0
"28770"	"t14684aep"	3.15	0	0.65	0	7.95	0	0	0	11.84	0	0.62	0
"28771"	"t14708aep"	7855.75	30.84	20448.4	44.98	6975.19	31.51	20712.11	36.94	12170.76	51.16	23510.09	60.21
"28772"	"t14709aep"	149.77	13.16	206.07	24.02	134.1	12.45	203.67	23.06	208.06	18.64	287.51	32.79
"28773"	"t14668aep"	3030.9	30.19	10995.27	31.99	2806.47	29.46	7457.46	28.58	4824.72	47	9431.33	40.86
"28774"	"t14710aep"	6260.43	25	8577.82	11	5691.67	20	7276.76	11	9853.58	43.49	10653.79	46
"28775"	"t14733aep"	115.73	62.3	0	0	93.03	59.25	0	18.57	141.71	104.36	0	20.09
"28776"	"t14732aep"	833.21	68.1	2071.71	10	751.65	51.31	1604.27	0	1326.05	84.21	2133.12	31.09
"28777"	"t14736aep"	164.73	441	8.58	330	141.05	422	5	329	243.8	766	241.33	428
"28778"	"t14737aep"	9089.69	186.97	12103.42	9	8260.39	154.97	11466	7	14367.6	262.94	17174.01	250
"28779"	"t14747aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28780"	"t14748aep"	12.99	124	0	247	9.99	116	0	0	15.94	186	0	63
"28781"	"t14691aep"	2409.87	4	3939.49	1	2076.84	5	3227.44	1	3662.5	5	5194.47	0
"28782"	"t14633aep"	2563.8	14.07	1245.96	0	2308.98	13.03	1337.9	7	4066.23	24.07	3444.15	11
"28783"	"t14644aep"	0	7	0	0	0	6	0	0	0	13	0	0
"28784"	"t14745aep"	75.65	0	0	0	50.81	0	0	2	79.16	0	0.02	0
"28785"	"t14746aep"	595.85	0	1231.9	0	547.77	0	1049.43	0	941.43	0	1806.16	0
"28786"	"t28535aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28787"	"t8527aep"	20.67	3.38	1.93	0	18.72	4.61	7.02	0	32.44	4.52	10.57	0
"28788"	"t8528aep"	62.62	7.59	88.07	0	64.27	4.36	87.98	0	85.5	6.47	141.39	2.98
"28789"	"t8529aep"	2.85	11	0	0	4.39	10	0	0	5.61	18	1	13
"28790"	"t8550aep"	5340.67	148.79	4387.99	7	4845.66	139.81	4816.85	132	8312.79	235.79	7850.55	183
"28791"	"t8551aep"	95.16	200	102	101	95.23	185	141	151	152.19	296	236.04	184
"28792"	"t8542aep"	4609.24	127	5689.43	142	4220.07	116	6411.18	175	7189.19	211	9632.16	284
"28793"	"t26654aep"	434.37	2	211.66	3	386.92	2	848.7	0	666.94	3	988.66	0
"28794"	"t8517aep"	252.71	0	35.78	0	202.84	0	0	0	345.93	0	63.27	0
"28795"	"t8518aep"	5539.35	8	6180.05	0	4930.96	8	4232.18	0	8540.11	13	7976.82	0
"28796"	"t8519aep"	0	0	0	0	0	0	0	0	0	1	0	0
"28797"	"t8601aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28798"	"t8602aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28799"	"t8559aep"	1	5	0	0	1	7	0	0	0	6	0	0
"28800"	"t8566aep"	0.06	0	0	0	0.35	0	0	0	0.21	0	0	0
"28801"	"t8567aep"	1261.52	77.36	2997.98	50	1102.51	59.08	2422.04	27	1932.41	113.6	3533.41	55.3
"28802"	"t8563aep"	67.47	14	0	12	59.15	12	0	17	98.37	20.94	169.15	31.91
"28803"	"t8564aep"	0	1.32	0	0	0	0	0	0	0	1.18	0	2.49
"28804"	"t8565aep"	1.12	0	0	0	0	0	0	0	2.72	0	0	0
"28805"	"t8571aep"	12.05	196.82	0	239.58	11.94	153.39	0	0	22.06	294.19	0	59.42
"28806"	"t8597aep"	569.07	4	302.23	0	556.63	5	654.54	0	904.55	10	746.5	0
"28807"	"t8598aep"	231.78	0	458.87	0	203.48	0	667.82	0	358.94	0	404.05	0
"28808"	"t8599aep"	56.11	19.02	3	0	47.93	15.34	15	0	73.67	33.02	2.57	8.52
"28809"	"t8510aep"	9.78	72	1	0	5.88	57	0	53	12.58	115.98	0	101
"28810"	"t8511aep"	354.81	20.72	273.29	14.91	346.21	19.64	57.39	14.91	587.92	34.31	738.03	19.65
"28811"	"t8587aep"	625.15	18	82	0	564.63	18	114	0	947.38	20	1016	4
"28812"	"t8543aep"	21390.95	10.41	64701.31	22	19437.63	8.89	47540.76	0	33495.16	20.26	67026.33	0
"28813"	"t8589aep"	1442.7	0	3601.22	0	1345.75	0	3336.28	0	2288.84	0	3934.87	0
"28814"	"t8590aep"	36.71	5.65	0	0	26.85	4.38	0	0	57.3	7.82	0	0
"28815"	"t8591aep"	21.65	4	1	3	20.02	4	1	3	29.63	8.5	12.7	3
"28816"	"t8592aep"	58.13	9	3	0	52.11	10	0	0	88.55	16	7.03	0
"28817"	"t8556aep"	93.6	82	6	220	80.14	66	25.47	263	127.06	114	64.22	264
"28818"	"t8557aep"	3920.96	18.85	5012.45	0	3542	6.29	5033.27	0	5989.33	25.15	8384	0
"28819"	"t8507aep"	0	71	0	0	0	66	0	2	0	122	0	0
"28820"	"t8537aep"	398	19.01	87	1	340	15.4	535	0	641	36.87	998	1
"28821"	"t8538aep"	0	1	0	0	0	1	0	0	0	2	0	0
"28822"	"t8544aep"	110.83	13.17	0	0	109.12	17.01	0	0	176.62	30.99	0	0
"28823"	"t8545aep"	1359.3	4.8	1207	2	1246.37	1.99	1498	0	2146.77	0.01	2074	5
"28824"	"t8546aep"	0	0	3	0	0	0	11	0	0	0	18	0
"28825"	"t8572aep"	608.61	0	489.97	0	534.33	0	162.54	0	921.02	2.12	1288.32	0
"28826"	"t8548aep"	2950.6	18.69	5708.35	1	2678.96	14	5394.32	0	4582.1	29.53	6707.5	7
"28827"	"t8549aep"	9.3	1.31	0	0	10.2	0	0	0	14.34	3.47	7.06	0
"28828"	"t8595aep"	0	4.55	0	0	0	1.01	0	0	0	6.48	0	0
"28829"	"t8596aep"	0	2.37	0	0	0	1	0	0	0	4.41	0	0
"28830"	"t8573aep"	0	169.12	0	0	0	144.09	0	1	0	250.7	0	0
"28831"	"t8552aep"	13.83	0	0	0	10.26	0	0	0	22.27	1.18	7.69	0
"28832"	"t8553aep"	9.45	3.74	0	0	7.26	2.99	0	1	12.91	5.39	5.17	1
"28833"	"t8533aep"	3281.72	13	2099.87	10	2946.61	9	3096.64	14	5208.93	21.17	6063.84	21
"28834"	"t8534aep"	212.99	0	1694.48	0	173.82	0	1353.41	0	318.43	1.83	925.48	0
"28835"	"t8582aep"	0	46	0	0	0	37	0	1	0	74	0	1
"28836"	"t8530aep"	1895.31	8	3540	2	1691.07	7	3670	2	2953.09	15	4461.5	7
"28837"	"t8600aep"	567.66	9.65	1246.63	2.94	515.8	7.39	1438.48	13.15	916.02	12.56	1537.5	20.83
"28838"	"t8532aep"	151.62	1	7	0	137.02	0	47	0	215.23	1	17	0
"28839"	"t8535aep"	1254.3	19	2307.56	0	1113.17	14	1384.12	0	1982.2	19.99	2062.32	20
"28840"	"t8536aep"	0	4	0	0	0	1	0	0	0	3	0	0
"28841"	"t8555aep"	2281.72	12.08	4659	0	2000.8	9.07	4363	0	3479.46	22.1	5107.63	1
"28842"	"t8520aep"	4372.27	36	4492	2	3988.81	31	5006	4	6938.68	54	7244.99	11
"28843"	"t8562aep"	817.31	2	441.75	0	727.88	1	17.03	0	1250.56	1.11	1741.31	1.11
"28844"	"t8593aep"	509.56	26.6	568.76	4	472.4	23.99	323.59	2	819.55	41.05	1085.51	8
"28845"	"t8594aep"	1213.61	16.33	564.24	1	1094	18.2	1317.41	0	1877.69	20.17	2548.51	0
"28846"	"t8515aep"	272.84	1	17	0	234.17	2	458.83	0	420.06	1	223.31	0
"28847"	"t8516aep"	759.38	3	1854.81	0	685.9	2	2250.9	0	1151.14	3	2301.93	1
"28848"	"t8504aep"	187.69	0	311.43	2	179.61	1.89	98.19	0	313.85	0.64	216.3	7
"28849"	"t8505aep"	128.78	0	81.73	0	117.67	0	9.81	0	178.18	4.56	209.28	0
"28850"	"t8506aep"	0	0	0	0	0	0	0	0	0	4	0	0
"28851"	"t8521aep"	4140.86	6	3198.05	3	3713.45	3	4510.24	2	6451.52	5	7595.24	1
"28852"	"t8541aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28853"	"t8558aep"	385.02	10	153.98	4	336.98	8	162.98	2	608.95	15	224.9	2
"28854"	"t26653aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28855"	"t8512aep"	318.1	1	357	0	285.08	1	422	0	508.13	2	845.99	1
"28856"	"t8513aep"	1678.45	162.67	2247.82	85	1499.75	156.7	3616.16	15	2590.25	254.59	4367.22	105
"28857"	"t8514aep"	138.18	88.43	104.78	9.24	139.68	96.56	135.31	1.07	245.7	170.88	395.42	4.23
"28858"	"t26660aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28859"	"t8503aep"	672.11	9.5	745.65	0	566.06	6.17	823.02	0	1067.45	11.07	1524.1	2
"28860"	"t8502aep"	0.82	1.14	0	0	2.31	1	0	0	2.18	2.17	0	0
"28861"	"t26658aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28862"	"t8576aep"	0	44.8	0	14	0	45.83	0	0	0	75.64	0	18
"28863"	"t8554aep"	7177.12	43	12457.4	4	6443.89	33	7896.86	2	11165.62	58	18247.21	32
"28864"	"t26656aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28865"	"t8560aep"	41.32	0	0	0	37.17	0	0	0	70.84	1	0	0
"28866"	"t8561aep"	12.12	0	0	0	9.12	0	0	0	19.46	1	0	0
"28867"	"t8531aep"	649.91	0	3145.61	0	553.94	0	2720.69	0	954.92	0	2793.13	0
"28868"	"t8580aep"	741.48	13	1749	1	698.73	12	2147	2	1172.78	17	2308.98	8
"28869"	"t26655aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28870"	"t8547aep"	0	15	0	0	0	15	0	0	0	24	0	0
"28871"	"t8578aep"	31.64	44	2	29	27.92	43	0	24	52.73	81	0	30
"28872"	"t8579aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28873"	"t8522aep"	3093.87	6	5710	0	2841.43	5	7511	4	4877.7	7	8965	4
"28874"	"t8523aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28875"	"t8524aep"	1110.25	5.31	1214.44	0	1022.96	6.32	827.99	3	1795.29	11.37	1805.68	5
"28876"	"t8525aep"	170.86	2.03	568.9	0	149	1.91	704.35	0	255.32	3.33	946.56	0
"28877"	"t8539aep"	2690.18	5	3311.79	0	2343.32	7	2350.35	0	4148.34	10	6382.96	0
"28878"	"t8540aep"	14.11	1	0	0	7.54	2	0	0	16.28	3	1.01	0
"28879"	"t8526aep"	0	53.77	0	0	0	49.4	95.94	0	0	83.57	0	198.1
"28880"	"t8588aep"	833.59	0	2215.93	0	747.87	0	2370.62	0	1292.74	2.43	2584.39	0
"28881"	"t8577aep"	637.36	3	701.54	1	591.72	3.99	244.82	2	1006.03	7	1516.17	4
"28882"	"t8568aep"	520.95	6	269.28	0	430.32	9	237.78	0	783.86	10	920.71	7
"28883"	"t8569aep"	782.69	12	1434.72	1	722.67	12	413.19	2	1186.85	15	1608.29	10
"28884"	"t8570aep"	9.06	2868.98	2.08	2510	5.15	2589.99	1.87	1528	11.93	4471.97	1.43	3863
"28885"	"t26657aep"	0.88	3	0	0	0.9	2	0	0	1.82	4	0	0
"28886"	"t8575aep"	0	8.29	0	0	0	9.3	0	0	0	13.26	0	0
"28887"	"t8583aep"	6.89	0	0	0	3.61	0	4.36	0	12.01	1.59	19.66	0
"28888"	"t8584aep"	20.43	0.13	0	2.35	23.14	1.15	0	0	32.74	2.52	0	9.29
"28889"	"t8585aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28890"	"t8586aep"	100.77	5.93	49.98	0	92.28	2.72	0	0	139.16	5.46	3.37	0
"28891"	"t26659aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28892"	"t8581aep"	37.94	0	0	0	26.04	0	0	0	50.42	0	18.62	0
"28893"	"t8574aep"	0	1	0	0	0	2	0	0	0	3	0	0
"28894"	"t8508aep"	2157.7	6	3678.39	0	1935.41	4	3092.97	0	3356.47	7	4256.66	2
"28895"	"t8509aep"	10.79	0	0	0	7.67	0	0	0	17.02	0	3.99	0
"28896"	"t25971aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28897"	"t5841aep"	77.2	0	0	0	65.42	0	0	0	121.16	1	71.59	0
"28898"	"t5842aep"	21.52	0	0	0	14.44	0	0	0	22.13	0	0	0
"28899"	"t5843aep"	4.7	129	0	118	5	107	0	182	8.99	212	1.99	146
"28900"	"t5844aep"	198.17	0	111.02	1	185.62	0	18.63	1	309.89	0	106.24	1
"28901"	"t5845aep"	0	40.61	0	33	0	38.64	0	0	0	51.5	0	36
"28902"	"t5846aep"	0	0.39	0	0	0	0.36	0	0	0	0.5	0	0
"28903"	"t5847aep"	4	1	0	0	5	0	0	0	6.99	0	0	1
"28904"	"t5856aep"	4.4	0	0.77	0	5.46	1	0	0	13.1	2	1.81	0
"28905"	"t5897aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28906"	"t25968aep"	0	1	0	0	0	1	0	0	0	1	0	0
"28907"	"t25980aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28908"	"t5914aep"	0	17.66	0	0	0	17.48	0	0	0	25.31	0	0
"28909"	"t5915aep"	0	12	0	0	0	16	0	0	0	25	0	0
"28910"	"t5860aep"	0	3	0	0	0	3	0	0	0	3	0	0
"28911"	"t5864aep"	0	1	0	0	0	1	0	0	0	1	0	0
"28912"	"t5865aep"	4.66	8.43	0	0	5.58	8.4	0	1	8.12	11.38	0	1
"28913"	"t5866aep"	0	1	0	0	0	1	0	0	1	1	0	0
"28914"	"t5857aep"	13982.38	232.62	37378.02	200	12752.1	218.18	30575.88	150	21847.41	391.88	33905.57	257
"28915"	"t5849aep"	5	1	1	0	2	1	0	0	6	1	2	0
"28916"	"t5850aep"	3717.54	11.89	8822.05	0	3305.02	12.09	10002.27	0	5804.35	27.73	11075.05	16.22
"28917"	"t5851aep"	20.98	156.31	3.2	365.97	19.07	135.95	0	237.14	32.47	232.02	0	379.49
"28918"	"t11280aep"	0	1	0	0	0	1	0	0	0	1	0	0
"28919"	"t5878aep"	0	154.45	0	0	5.6	148.39	0	0	0	280.96	0	94.79
"28920"	"t5923aep"	77.98	3001.43	2	6491	65.87	2670.46	6	6652	135.22	4656.26	17	7755.97
"28921"	"t5893aep"	20.64	0	0	0	22.06	0	12.3	0	35.98	0	16.31	0
"28922"	"t5894aep"	12.06	0	15.12	0	8.78	0	0	0	18.36	1	15.55	0
"28923"	"t5895aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28924"	"t5896aep"	302.31	3.95	121.46	0	278.51	2	428.24	2.82	478.99	6.95	691.76	0
"28925"	"t5833aep"	0	1.98	0	0	0	1.5	0	0	0	2.75	0	0
"28926"	"t5834aep"	388.66	1.79	942.22	2	363.9	1.43	249.45	0	601.79	4.65	1149.81	5
"28927"	"t5804aep"	1048.99	0	588.97	0	948.89	0	404.04	0	1585.52	0	997.11	0
"28928"	"t5835aep"	11.01	2	0	0	7.01	2	5	0	14	2	3	0
"28929"	"t5838aep"	1454.85	2.1	1272	0	1335.17	4.23	1140.97	0	2323.12	6.38	1914.57	1
"28930"	"t5836aep"	22.83	3071.99	0	5148	19.09	2732.29	0	4737	37.95	4708.01	3	7333
"28931"	"t5837aep"	14.03	11.9	0	0	13.84	9.77	0	3	18.97	13.62	0	2
"28932"	"t5818aep"	145.27	1	147.89	0	125.34	0	121.58	0	225.11	0	295.33	0
"28933"	"t5817aep"	310.46	0	1132.91	0	277.06	0	1122.17	0	434.41	0	1162.45	0
"28934"	"t5819aep"	2.11	2.11	0	0	2.13	2.22	0	0	2.27	2.97	0	0
"28935"	"t5820aep"	130.31	3.19	0	0	129.49	2.25	0	0	251.25	6.27	45.26	0
"28936"	"t5924aep"	5.61	6.65	0	1	5.46	6.74	0	10.94	10.43	8.86	0	12.67
"28937"	"t5799aep"	25.26	35.38	2.78	5.18	21.78	28.76	69.99	0	53.65	54.62	45.98	5.01
"28938"	"t25970aep"	6.97	1	3	0	8.97	1	0	0	13.96	1	25.87	0
"28939"	"t5829aep"	857.47	4.16	2150.05	12.92	792.33	6.65	1934.34	0	1383.42	10.3	2332.38	10
"28940"	"t5830aep"	28.82	5.71	2.05	3	30.77	3.32	10.02	2	48	7.19	46.89	1.02
"28941"	"t5831aep"	114.59	0	0	0	91.7	0	2.24	0	183.9	0	92.84	0
"28942"	"t5881aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28943"	"t5882aep"	153.76	1	371.53	0	127.53	1.78	103.72	0	208.23	2.66	142.52	0
"28944"	"t5883aep"	13.88	6.29	0	0	11.08	4.12	0	2	17.08	8.95	0	10
"28945"	"t5884aep"	197.34	1.13	228.48	0	195.6	1.4	90.25	0	323.82	1.51	351.95	0
"28946"	"t5885aep"	3.86	0	0	0	5.91	0	0	0	4.82	0	0	0
"28947"	"t5791aep"	30.98	2994.59	10	2868	33.14	2669.74	0	2208	50.66	4534.65	11	5497.85
"28948"	"t5934aep"	4	0	0	0	2	0	0	0	6	0	0	0
"28949"	"t25967aep"	1.99	0	0	0	1.93	0	0.59	0	2.91	0	0.71	0
"28950"	"t5805aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28951"	"t5807aep"	0	14.42	0	0	0	17.82	0	0	0	26.78	0	1.2
"28952"	"t5806aep"	0	2.25	0	0	0	2.38	0	4	0	3.67	0	0
"28953"	"t5929aep"	8.35	0	0	0	15.09	0	0	0	18.41	0	10.96	0
"28954"	"t5930aep"	13.84	12.42	0	0	21.91	11.64	0	1.07	20.94	23.26	4.48	1.05
"28955"	"t5931aep"	6.99	44.2	0	1	4.16	39.74	0	53.93	10.94	79.23	0	63.95
"28956"	"t5809aep"	742.92	6	812.99	0	651.89	5	582.97	1	1107.91	5	1514.21	2
"28957"	"t25973aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28958"	"t5861aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28959"	"t5862aep"	0	587.73	0	6	0	530.32	0	22	0	937.19	0	0
"28960"	"t25978aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28961"	"t5889aep"	633.8	24.11	1105.87	0	527.43	24.22	1202.86	8	931.52	39.11	1580.13	4
"28962"	"t5888aep"	3762.42	23.89	7555.41	30	3462.12	26.78	6278.43	9	5865.93	38.89	8862.38	18
"28963"	"t5828aep"	17.42	134	0	0	14.09	99.67	0	17	23.15	197.04	0	87.5
"28964"	"t27415aep"	0	0	0	0	0	0	0	0	0	0	0	0
"28965"	"t5910aep"	13.21	0	0.98	0	12.71	0	4.96	0	15.22	0	0	0
"28966"	"t5911aep"	150.23	0	30.99	0	132.23	0	106.72	0	217.94	0	199.7	0
"28967"	"t5912aep"	518.16	1.01	92.22	0	457.44	2	351.3	0	815.14	3.03	1475.67	2
"28968"	"t5922aep"	8	0	0	0	7	0	0	0	10	0	0	0
