# small RNA Count Table  - Teefy et al. - PIWI-piRNA pathway-mediated transposable element repression in Hydra somatic stem cells
#----------------------------------------------------------------------------
#
# abbreviations: 	ID = Identity of Transcript
#					AS = Antisense-oriented mapping
#					S = Sense-oriented mapping
# 
# ID - Transcript name, as assigned in Siebert et al., 2018
# Endo_Hyli_AS - raw Hyli antisense-mapped piRNA counts from the endodermal small RNA library mapped to the Hydra transcriptome
# Endo_Hyli_S - raw Hyli sense-mapped piRNA counts from the endodermal small RNA library mapped to the Hydra transcriptome
# Endo_Hywi_AS - raw Hywi antisense-mapped piRNA counts from the endodermal small RNA library mapped to the Hydra transcriptome
# Endo_Hywi_S - raw Hywi sense-mapped piRNA counts from the endodermal small RNA library mapped to the Hydra transcriptome
# Ecto_Hyli_AS - raw Hyli antisense-mapped piRNA counts from the ectodermal small RNA library mapped to the Hydra transcriptome
# Ecto_Hyli_S - raw Hyli sense-mapped piRNA counts from the ectodermal small RNA library mapped to the Hydra transcriptome
# Ecto_Hywi_AS - raw Hywi antisense-mapped piRNA counts from the ectodermal small RNA library mapped to the Hydra transcriptome
# Ecto_Hywi_S - raw Hywi sense-mapped piRNA counts from the ectodermal small RNA library mapped to the Hydra transcriptome
# Int_Hyli_AS - raw Hyli antisense-mapped piRNA counts from the interstitial small RNA library mapped to the Hydra transcriptome
# Int_Hyli_S - raw Hyli sense-mapped piRNA counts from the interstitial small RNA library mapped to the Hydra transcriptome
# Int_Hywi_AS - raw Hywi antisense-mapped piRNA counts from the interstitial small RNA library mapped to the Hydra transcriptome
# Int_Hywi_S - raw Hywi sense-mapped piRNA counts from the interstitial small RNA library mapped to the Hydra transcriptome
# 
#------------------------------------------------------------------------------------------------------------------------------------------------------
#
"ID" "Endo_Hyli_AS" "Endo_Hyli_S" "Endo_Hywi_AS" "Endo_Hywi_S" "Ecto_Hyli_AS" "Ecto_Hyli_S" "Ecto_Hywi_AS" "Ecto_Hywi_S" "Int_Hyli_AS" "Int_Hyli_S" "Int_Hywi_AS" "Int_Hywi_S"
"t16467aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16468aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16469aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1646aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16470aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16471aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16472aep" 0 0 3.5 0 0 0 2 0 0 0 0 0
"t16473aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16474aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16475aep" 71.1428571428571 0 0.142857142857143 0 71 0 0 0 140.233766233766 0 0 0
"t16476aep" 17 0 7 0 5 0 0 0 14 0 3 0
"t16477aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16478aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16479aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1647aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16480aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16481aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16482aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16483aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16484aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16485aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16486aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16487aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16488aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16489aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1648aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16490aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16491aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16492aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16493aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16494aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16495aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16496aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16497aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16498aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16499aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1649aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t164aep" 0.0508474576271186 0 0 0 0 0 0 0 0 0 0 0
"t16500aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16501aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16502aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16503aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16504aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16505aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16506aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16507aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16508aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16509aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1650aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16510aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16511aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16512aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16513aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16514aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16515aep" 0 0 24.5 0 0 0 29.5 0 0 0 31 0
"t16516aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16517aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16518aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16519aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1651aep" 0 0 0 0 0 0 0 0 0 0 0 5
"t16520aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16521aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16522aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16523aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16524aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16525aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16526aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16527aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16528aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16529aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1652aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16530aep" 2.5 0 0 0 0 0 0 0 0 0 0 0
"t16531aep" 0 0 0 0 0 0 0.75 0 0 0 0 0
"t16532aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16533aep" 0 3 0 0 0 0 0 0 0 0 0 0
"t16534aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16535aep" 0 2 0 76.5 0 0 0 0 0 0 0 2
"t16536aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16537aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16538aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16539aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1653aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16540aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16541aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16542aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16543aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16544aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16545aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16546aep" 0 0 0 0 12 0 12 0 20 0 13 0
"t16547aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16548aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16549aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1654aep" 0 12 0 0 0 0 0 0 0 2 0 0
"t16550aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16551aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16552aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16553aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16554aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16555aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16556aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16557aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16558aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16559aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1655aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16560aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16561aep" 0 61 0 37 0 89 0 72 0 27 0 22
"t16562aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16563aep" 0 0 4 0 0 0 0 0 0 8 36 0
"t16564aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16565aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16566aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16567aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16568aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16569aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1656aep" 0 0 0 2 0 0 0 0 0 0 0 0
"t16570aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16571aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16572aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16573aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16574aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16575aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16576aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16577aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16578aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16579aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1657aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16580aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16581aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16582aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16583aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16584aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16585aep" 0 0 0 0 0 0 0 0 0 9 0 0
"t16586aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16587aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16588aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16589aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1658aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16590aep" 0 3 0 0 0 0 0 0 0 0 0 0
"t16591aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16592aep" 0 0 0 0 0 0 0 0 0 6 165 0
"t16593aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16594aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16595aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16596aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16597aep" 1 0 0 0 0 0 0 0 0 0 0 0
"t16598aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16599aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1659aep" 0 0 0 0 0 0 0 0 0 8 0 0
"t165aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16600aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16601aep" 6 0 0 0 0 0 0 0 0 0 0 0
"t16602aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16603aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16604aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16605aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16606aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16607aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16608aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16609aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1660aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16610aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16611aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16612aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16613aep" 0 0 0 0 0 0 0 0 0 5 0 0
"t16614aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16615aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16616aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16617aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16618aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16619aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1661aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16620aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16621aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16622aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16623aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16624aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16625aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16626aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16627aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16628aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16629aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1662aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16630aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16631aep" 0 0 0 0 0 0 0 3 0 0 0 0
"t16632aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16633aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16634aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16635aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16636aep" 0 0 0 0 0 0.0666666666666667 0 0 0 0 0 0
"t16637aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16638aep" 0 0 0 0 0 0 0 0 0 37 0 40
"t16639aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1663aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16640aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16641aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16642aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16643aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16644aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16645aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16646aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16647aep" 0 0 0 0 6 0 0 0 3 0 0 0
"t16648aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16649aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1664aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16650aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16651aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16652aep" 0 0 0 4 0 0 0 0 0 0 0 7
"t16653aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16654aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16655aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16656aep" 16 8 31 32 19 15 35 15 47 130 103 125
"t16657aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16658aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16659aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1665aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16660aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16661aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16662aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16663aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16664aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16665aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16666aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16667aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16668aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16669aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1666aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16670aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16671aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16672aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16673aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16674aep" 0 0 0 0 0 0 0 0 0 0 4 0
"t16675aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16676aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16677aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16678aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16679aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1667aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16680aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16681aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16682aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16683aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16684aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16685aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16686aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16687aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16688aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16689aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1668aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16690aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16691aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16692aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16693aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16694aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16695aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16696aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16697aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16698aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16699aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1669aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t166aep" 0 2.55555555555556 0 0 0 5.54411764705882 0 5.42647058823529 0 11.9513888888889 0 11.5625
"t16700aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16701aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16702aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16703aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16704aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16705aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16706aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16707aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16708aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16709aep" 0 0 1.66666666666667 0 0 0 0 0 0 0 2.33333333333333 0
"t1670aep" 0.8 0 0 0 0 0 0 0 0.8 0 0 0
"t16710aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16711aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16712aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16713aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16714aep" 0 0 0 0 0 0 6 0 0 0 15 0
"t16715aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16716aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16717aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16718aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16719aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1671aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16720aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16721aep" 0 0 0 0 0 0 0 0 2 0 0 0
"t16722aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16723aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16724aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16725aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16726aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16727aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16728aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16729aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1672aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16730aep" 1 0 0 0 0 0 0 0 0 0 0 0
"t16731aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16732aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16733aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16734aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16735aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16736aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16737aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16738aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16739aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1673aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16740aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16741aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16742aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16743aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16744aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16745aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16746aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16747aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16748aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16749aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1674aep" 0 0 0 2 0 0 0 0 0 0 0 0
"t16750aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16751aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16752aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16753aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16754aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16755aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16756aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16757aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16758aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16759aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1675aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16760aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16761aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16762aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16763aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16764aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16765aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16766aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16767aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16768aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16769aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1676aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16770aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16771aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16772aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16773aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16774aep" 0 0 0 0 0 0 0 0 0 1 0 0
"t16775aep" 0 1.5 0 0 0 0 39.3333333333333 0 4.33333333333333 4.5 333.5 0
"t16776aep" 0 0 0 4 0 0 0 0 0 0 0 0
"t16777aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16778aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16779aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1677aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16780aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16781aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16782aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16783aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16784aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16785aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16786aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16787aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16788aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16789aep" 0 7 0 0 0 5 0 0 0 13 0 2
"t1678aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16790aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16791aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16792aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16793aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16794aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16795aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16796aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16797aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16798aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16799aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1679aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t167aep" 0 2.55555555555556 0 0 0 5.54411764705882 0 5.42647058823529 0 11.9513888888889 0 11.5625
"t16800aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16801aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16802aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16803aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16804aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16805aep" 0 0 0 0 0 0 0 7 0 0 0 38
"t16806aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16807aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16808aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16809aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1680aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16810aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16811aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16812aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16813aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16814aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16815aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16816aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16817aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16818aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16819aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t1681aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16820aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16821aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16822aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16823aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16824aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16825aep" 0 0 0 0 0 0 0 0 0 5 0 5
"t16826aep" 0 0 0 0 0 0 0 0 0 0 0 0
"t16827aep" 0 0 0 0 0 0 0 0 0 0 0 0
