# Ping Pong Matrix  - Teefy et al. - PIWI-piRNA pathway-mediated transposable element repression in Hydra somatic stem cells
#----------------------------------------------------------------------------
#
# abbreviations: 	ID = Identity of Transcript
#					Ping_Pong = Reciprocal method of PIWI-mediated RNA destruction
#					Inverse = Ping-Pong between non-canonical PIWI pairs (i.e. Hywi S/Hyli AS)
#					Epi = Epithelial
#					Whole =  Occuring in the whole or WT Hydra
# 
# ID - Transcript name, as assigned in Siebert et al., 2018
# Whole_Ping_Pong - TRUE if at least one Hywi AS/Hyli S Ping-Pong hit occurs on the transcript in whole Hydra, else FALSE
# Epi_Ping_Pong - TRUE if at least one Hywi AS/Hyli S Ping-Pong hit occurs on the transcript in epithelial Hydra, else FALSE
# Whole_Ping_Pong_Inverse - TRUE if at least one Hywi S/Hyli AS Ping-Pong hit occurs on the transcript in whole Hydra, else FALSE
# Epi_Ping_Pong_Inverse - TRUE if at least one Hywi S/Hyli AS Ping-Pong hit occurs on the transcript in epithelial Hydra, else FALSE
# 
#------------------------------------------------------------------------------------------------------------------------------------------------------
#
"ID" "Whole_Ping_Pong" "Epi_Ping_Pong" "Whole_Ping_Pong_Inverse" "Epi_Ping_Pong_Inverse"
"27622" "t34863aep" FALSE FALSE FALSE FALSE
"27623" "t34864aep" FALSE FALSE FALSE FALSE
"27624" "t34865aep" FALSE FALSE FALSE FALSE
"27625" "t34866aep" FALSE FALSE FALSE FALSE
"27626" "t34867aep" FALSE FALSE FALSE FALSE
"27627" "t34868aep" FALSE FALSE FALSE FALSE
"27628" "t34869aep" FALSE FALSE FALSE FALSE
"27629" "t3486aep" FALSE FALSE FALSE FALSE
"27630" "t34870aep" FALSE FALSE FALSE FALSE
"27631" "t34871aep" FALSE FALSE FALSE FALSE
"27632" "t34872aep" FALSE FALSE FALSE FALSE
"27633" "t34873aep" FALSE FALSE TRUE TRUE
"27634" "t34874aep" FALSE FALSE FALSE FALSE
"27635" "t34875aep" FALSE FALSE FALSE FALSE
"27636" "t34876aep" FALSE FALSE FALSE FALSE
"27637" "t34877aep" FALSE FALSE FALSE FALSE
"27638" "t34878aep" FALSE FALSE FALSE FALSE
"27639" "t34879aep" FALSE FALSE FALSE FALSE
"27640" "t3487aep" FALSE FALSE FALSE FALSE
"27641" "t34880aep" FALSE FALSE FALSE FALSE
"27642" "t34881aep" FALSE FALSE FALSE FALSE
"27643" "t34882aep" FALSE FALSE FALSE FALSE
"27644" "t34883aep" FALSE FALSE FALSE FALSE
"27645" "t34884aep" TRUE FALSE FALSE FALSE
"27646" "t34885aep" FALSE FALSE FALSE FALSE
"27647" "t34886aep" FALSE FALSE FALSE FALSE
"27648" "t34887aep" FALSE FALSE FALSE FALSE
"27649" "t34888aep" FALSE FALSE FALSE FALSE
"27650" "t34889aep" FALSE FALSE FALSE FALSE
"27651" "t3488aep" FALSE FALSE FALSE FALSE
"27652" "t34890aep" FALSE FALSE FALSE FALSE
"27653" "t34891aep" FALSE FALSE FALSE FALSE
"27654" "t34892aep" FALSE FALSE FALSE FALSE
"27655" "t34893aep" FALSE FALSE FALSE FALSE
"27656" "t34894aep" FALSE FALSE FALSE FALSE
"27657" "t34895aep" FALSE FALSE FALSE FALSE
"27658" "t34896aep" FALSE FALSE FALSE FALSE
"27659" "t34897aep" FALSE FALSE FALSE FALSE
"27660" "t34898aep" FALSE FALSE FALSE FALSE
"27661" "t34899aep" FALSE FALSE FALSE FALSE
"27662" "t3489aep" FALSE FALSE FALSE FALSE
"27663" "t348aep" FALSE FALSE FALSE FALSE
"27664" "t34900aep" FALSE FALSE FALSE FALSE
"27665" "t34901aep" FALSE FALSE FALSE FALSE
"27666" "t34902aep" FALSE FALSE FALSE FALSE
"27667" "t34903aep" FALSE FALSE FALSE FALSE
"27668" "t34904aep" FALSE FALSE FALSE FALSE
"27669" "t34905aep" FALSE FALSE FALSE FALSE
"27670" "t34906aep" FALSE FALSE FALSE FALSE
"27671" "t34907aep" FALSE FALSE FALSE FALSE
"27672" "t34908aep" FALSE FALSE FALSE FALSE
"27673" "t34909aep" FALSE FALSE FALSE FALSE
"27674" "t3490aep" FALSE FALSE FALSE FALSE
"27675" "t34910aep" FALSE FALSE FALSE FALSE
"27676" "t34911aep" FALSE FALSE FALSE FALSE
"27677" "t34912aep" FALSE FALSE FALSE FALSE
"27678" "t34913aep" FALSE FALSE FALSE FALSE
"27679" "t34914aep" FALSE FALSE FALSE FALSE
"27680" "t34915aep" FALSE FALSE FALSE FALSE
"27681" "t34916aep" FALSE FALSE FALSE FALSE
"27682" "t34917aep" FALSE FALSE FALSE FALSE
"27683" "t34918aep" FALSE FALSE FALSE FALSE
"27684" "t34919aep" FALSE FALSE FALSE FALSE
"27685" "t3491aep" FALSE FALSE FALSE FALSE
"27686" "t34920aep" FALSE FALSE FALSE FALSE
"27687" "t34921aep" FALSE FALSE FALSE FALSE
"27688" "t34922aep" FALSE FALSE FALSE FALSE
"27689" "t34923aep" FALSE FALSE FALSE FALSE
"27690" "t34924aep" FALSE FALSE FALSE FALSE
"27691" "t34925aep" FALSE FALSE FALSE FALSE
"27692" "t34926aep" TRUE FALSE FALSE FALSE
"27693" "t34927aep" FALSE FALSE FALSE FALSE
"27694" "t34928aep" FALSE FALSE FALSE FALSE
"27695" "t34929aep" FALSE FALSE FALSE FALSE
"27696" "t3492aep" FALSE FALSE FALSE FALSE
"27697" "t34930aep" FALSE FALSE FALSE FALSE
"27698" "t34931aep" FALSE FALSE FALSE FALSE
"27699" "t34932aep" FALSE FALSE FALSE FALSE
"27700" "t34933aep" FALSE FALSE FALSE FALSE
"27701" "t34934aep" FALSE FALSE FALSE FALSE
"27702" "t34935aep" FALSE FALSE FALSE FALSE
"27703" "t34936aep" FALSE FALSE FALSE FALSE
"27704" "t34937aep" FALSE FALSE FALSE FALSE
"27705" "t34938aep" FALSE FALSE FALSE FALSE
"27706" "t34939aep" FALSE FALSE FALSE FALSE
"27707" "t3493aep" FALSE FALSE FALSE FALSE
"27708" "t34940aep" FALSE FALSE FALSE FALSE
"27709" "t34941aep" FALSE FALSE FALSE FALSE
"27710" "t34942aep" FALSE FALSE FALSE FALSE
"27711" "t34943aep" FALSE FALSE FALSE FALSE
"27712" "t34944aep" FALSE FALSE FALSE FALSE
"27713" "t34945aep" FALSE FALSE FALSE FALSE
"27714" "t34946aep" FALSE FALSE FALSE FALSE
"27715" "t34947aep" FALSE FALSE FALSE FALSE
"27716" "t34948aep" FALSE FALSE FALSE FALSE
"27717" "t34949aep" FALSE FALSE FALSE FALSE
"27718" "t3494aep" FALSE FALSE FALSE FALSE
"27719" "t34950aep" FALSE FALSE FALSE FALSE
"27720" "t34951aep" FALSE FALSE FALSE FALSE
"27721" "t34952aep" FALSE FALSE FALSE FALSE
"27722" "t34953aep" FALSE FALSE FALSE FALSE
"27723" "t34954aep" FALSE FALSE FALSE FALSE
"27724" "t34955aep" FALSE FALSE FALSE FALSE
"27725" "t34956aep" FALSE FALSE FALSE FALSE
"27726" "t34957aep" FALSE FALSE FALSE FALSE
"27727" "t34958aep" FALSE FALSE FALSE FALSE
"27728" "t34959aep" FALSE FALSE FALSE FALSE
"27729" "t3495aep" FALSE FALSE FALSE FALSE
"27730" "t34960aep" FALSE FALSE FALSE FALSE
"27731" "t34961aep" FALSE FALSE FALSE FALSE
"27732" "t34962aep" FALSE FALSE FALSE FALSE
"27733" "t34963aep" FALSE FALSE FALSE FALSE
"27734" "t34964aep" FALSE FALSE FALSE FALSE
"27735" "t34965aep" FALSE FALSE FALSE FALSE
"27736" "t34966aep" FALSE FALSE FALSE FALSE
"27737" "t34967aep" FALSE FALSE FALSE FALSE
"27738" "t34968aep" FALSE FALSE FALSE FALSE
"27739" "t34969aep" FALSE FALSE FALSE FALSE
"27740" "t3496aep" FALSE FALSE FALSE FALSE
"27741" "t34970aep" FALSE FALSE FALSE FALSE
"27742" "t34971aep" FALSE FALSE FALSE FALSE
"27743" "t34972aep" FALSE FALSE FALSE FALSE
"27744" "t34973aep" FALSE FALSE FALSE FALSE
"27745" "t34974aep" FALSE FALSE FALSE FALSE
"27746" "t34975aep" FALSE FALSE FALSE FALSE
"27747" "t34976aep" FALSE FALSE FALSE FALSE
"27748" "t34977aep" FALSE FALSE FALSE FALSE
"27749" "t34978aep" FALSE FALSE FALSE FALSE
"27750" "t34979aep" FALSE FALSE FALSE FALSE
"27751" "t3497aep" FALSE FALSE FALSE FALSE
"27752" "t34980aep" FALSE FALSE FALSE FALSE
"27753" "t34981aep" FALSE FALSE FALSE FALSE
"27754" "t34982aep" FALSE FALSE FALSE FALSE
"27755" "t34983aep" FALSE FALSE FALSE FALSE
"27756" "t34984aep" FALSE FALSE FALSE FALSE
"27757" "t34985aep" FALSE FALSE FALSE FALSE
"27758" "t34986aep" FALSE FALSE FALSE FALSE
"27759" "t34987aep" FALSE FALSE FALSE FALSE
"27760" "t34988aep" FALSE FALSE FALSE FALSE
"27761" "t34989aep" FALSE FALSE FALSE FALSE
"27762" "t3498aep" FALSE FALSE FALSE FALSE
"27763" "t34990aep" FALSE FALSE FALSE FALSE
"27764" "t34991aep" FALSE FALSE FALSE FALSE
"27765" "t34992aep" FALSE FALSE FALSE FALSE
"27766" "t34993aep" FALSE FALSE FALSE FALSE
"27767" "t34994aep" FALSE FALSE FALSE FALSE
"27768" "t34995aep" FALSE FALSE FALSE FALSE
"27769" "t34996aep" FALSE FALSE FALSE FALSE
"27770" "t34997aep" FALSE FALSE FALSE FALSE
"27771" "t34998aep" TRUE TRUE FALSE FALSE
"27772" "t34999aep" FALSE FALSE FALSE FALSE
"27773" "t3499aep" FALSE FALSE FALSE FALSE
"27774" "t349aep" FALSE FALSE FALSE FALSE
"27775" "t34aep" FALSE FALSE FALSE FALSE
"27776" "t35000aep" FALSE FALSE FALSE FALSE
"27777" "t35001aep" FALSE FALSE FALSE FALSE
"27778" "t35002aep" FALSE FALSE FALSE FALSE
"27779" "t35003aep" FALSE FALSE FALSE FALSE
"27780" "t35004aep" FALSE FALSE FALSE FALSE
"27781" "t35005aep" FALSE FALSE FALSE FALSE
"27782" "t35006aep" FALSE FALSE FALSE FALSE
"27783" "t35007aep" FALSE FALSE FALSE FALSE
"27784" "t35008aep" FALSE FALSE FALSE FALSE
"27785" "t35009aep" FALSE FALSE FALSE FALSE
"27786" "t3500aep" FALSE FALSE FALSE FALSE
"27787" "t35010aep" FALSE FALSE FALSE FALSE
"27788" "t35011aep" FALSE FALSE FALSE FALSE
"27789" "t35012aep" FALSE FALSE FALSE FALSE
"27790" "t35013aep" FALSE FALSE FALSE FALSE
"27791" "t35014aep" FALSE FALSE FALSE FALSE
"27792" "t35015aep" FALSE FALSE FALSE FALSE
"27793" "t35016aep" FALSE FALSE FALSE FALSE
"27794" "t35017aep" FALSE FALSE FALSE FALSE
"27795" "t35018aep" FALSE FALSE FALSE FALSE
"27796" "t35019aep" FALSE FALSE FALSE FALSE
"27797" "t3501aep" FALSE FALSE FALSE FALSE
"27798" "t35020aep" FALSE FALSE FALSE FALSE
"27799" "t35021aep" FALSE FALSE FALSE FALSE
"27800" "t35022aep" FALSE FALSE FALSE FALSE
"27801" "t35023aep" FALSE FALSE FALSE FALSE
"27802" "t35024aep" FALSE FALSE FALSE FALSE
"27803" "t35025aep" FALSE FALSE FALSE FALSE
"27804" "t35026aep" FALSE FALSE FALSE FALSE
"27805" "t35027aep" FALSE FALSE FALSE FALSE
"27806" "t35028aep" FALSE FALSE FALSE FALSE
"27807" "t35029aep" FALSE FALSE FALSE FALSE
"27808" "t3502aep" FALSE FALSE FALSE FALSE
"27809" "t35030aep" FALSE FALSE FALSE FALSE
"27810" "t35031aep" FALSE FALSE FALSE FALSE
"27811" "t35032aep" FALSE FALSE FALSE FALSE
"27812" "t35033aep" FALSE FALSE FALSE FALSE
"27813" "t35034aep" FALSE FALSE FALSE FALSE
"27814" "t35035aep" FALSE FALSE FALSE FALSE
"27815" "t35036aep" FALSE FALSE FALSE FALSE
"27816" "t35037aep" FALSE FALSE FALSE FALSE
"27817" "t35038aep" FALSE FALSE FALSE FALSE
"27818" "t35039aep" FALSE FALSE FALSE FALSE
"27819" "t3503aep" FALSE FALSE FALSE FALSE
"27820" "t35040aep" FALSE FALSE FALSE FALSE
"27821" "t35041aep" FALSE FALSE FALSE FALSE
"27822" "t35042aep" FALSE FALSE FALSE FALSE
"27823" "t35043aep" FALSE FALSE FALSE FALSE
"27824" "t35044aep" FALSE FALSE FALSE FALSE
"27825" "t35045aep" FALSE FALSE FALSE FALSE
"27826" "t35046aep" FALSE FALSE FALSE FALSE
"27827" "t35047aep" FALSE FALSE FALSE FALSE
"27828" "t35048aep" FALSE FALSE FALSE FALSE
"27829" "t35049aep" FALSE FALSE FALSE FALSE
"27830" "t3504aep" FALSE FALSE FALSE FALSE
"27831" "t35050aep" FALSE FALSE FALSE FALSE
"27832" "t35051aep" FALSE FALSE FALSE FALSE
"27833" "t35052aep" FALSE FALSE FALSE FALSE
"27834" "t35053aep" FALSE FALSE FALSE FALSE
"27835" "t35054aep" FALSE FALSE FALSE FALSE
"27836" "t35055aep" FALSE FALSE FALSE FALSE
"27837" "t35056aep" FALSE FALSE FALSE FALSE
"27838" "t35057aep" FALSE FALSE FALSE FALSE
"27839" "t35058aep" FALSE FALSE FALSE FALSE
"27840" "t35059aep" FALSE FALSE FALSE FALSE
"27841" "t3505aep" FALSE FALSE FALSE FALSE
"27842" "t35060aep" FALSE FALSE FALSE FALSE
"27843" "t35061aep" FALSE FALSE FALSE FALSE
"27844" "t35062aep" FALSE FALSE FALSE FALSE
"27845" "t35063aep" FALSE FALSE FALSE FALSE
"27846" "t35064aep" FALSE FALSE FALSE FALSE
"27847" "t35065aep" FALSE FALSE FALSE FALSE
"27848" "t35066aep" FALSE FALSE FALSE FALSE
"27849" "t35067aep" FALSE FALSE FALSE FALSE
"27850" "t35068aep" FALSE FALSE FALSE FALSE
"27851" "t35069aep" FALSE FALSE FALSE FALSE
"27852" "t3506aep" FALSE FALSE FALSE FALSE
"27853" "t35070aep" FALSE FALSE FALSE FALSE
"27854" "t35071aep" FALSE FALSE FALSE FALSE
"27855" "t35072aep" FALSE FALSE FALSE FALSE
"27856" "t35073aep" FALSE FALSE FALSE FALSE
"27857" "t35074aep" FALSE FALSE FALSE FALSE
"27858" "t35075aep" FALSE FALSE FALSE FALSE
"27859" "t35076aep" FALSE FALSE FALSE FALSE
"27860" "t35077aep" FALSE FALSE FALSE FALSE
"27861" "t35078aep" FALSE FALSE FALSE FALSE
"27862" "t35079aep" FALSE FALSE FALSE FALSE
"27863" "t3507aep" FALSE FALSE FALSE FALSE
"27864" "t35080aep" FALSE FALSE FALSE FALSE
"27865" "t35081aep" FALSE FALSE FALSE FALSE
"27866" "t35082aep" FALSE FALSE FALSE FALSE
"27867" "t35083aep" FALSE FALSE FALSE FALSE
"27868" "t35084aep" FALSE FALSE FALSE FALSE
"27869" "t35085aep" FALSE FALSE FALSE FALSE
"27870" "t35086aep" FALSE FALSE FALSE FALSE
"27871" "t35087aep" FALSE FALSE FALSE FALSE
"27872" "t35088aep" FALSE FALSE FALSE FALSE
"27873" "t35089aep" FALSE FALSE FALSE FALSE
"27874" "t3508aep" FALSE FALSE FALSE FALSE
"27875" "t35090aep" FALSE FALSE FALSE FALSE
"27876" "t35091aep" FALSE FALSE TRUE FALSE
"27877" "t35092aep" FALSE FALSE FALSE FALSE
"27878" "t35093aep" FALSE FALSE FALSE FALSE
"27879" "t35094aep" FALSE FALSE FALSE FALSE
"27880" "t35095aep" FALSE FALSE TRUE FALSE
"27881" "t35096aep" FALSE FALSE FALSE FALSE
"27882" "t35097aep" FALSE FALSE FALSE FALSE
"27883" "t35098aep" FALSE FALSE FALSE FALSE
"27884" "t35099aep" FALSE FALSE FALSE FALSE
"27885" "t3509aep" FALSE FALSE FALSE FALSE
"27886" "t350aep" FALSE FALSE FALSE FALSE
"27887" "t35100aep" FALSE FALSE FALSE FALSE
"27888" "t35101aep" FALSE FALSE FALSE FALSE
"27889" "t35102aep" FALSE FALSE FALSE FALSE
"27890" "t35103aep" FALSE FALSE FALSE FALSE
"27891" "t35104aep" FALSE FALSE FALSE FALSE
"27892" "t35105aep" FALSE FALSE FALSE FALSE
"27893" "t35106aep" FALSE FALSE FALSE FALSE
"27894" "t35107aep" FALSE FALSE FALSE FALSE
"27895" "t35108aep" FALSE FALSE FALSE FALSE
"27896" "t35109aep" FALSE FALSE FALSE FALSE
"27897" "t3510aep" FALSE FALSE FALSE FALSE
"27898" "t35110aep" FALSE FALSE FALSE FALSE
"27899" "t35111aep" FALSE FALSE FALSE FALSE
"27900" "t35112aep" FALSE FALSE FALSE FALSE
"27901" "t35113aep" FALSE FALSE FALSE FALSE
"27902" "t35114aep" FALSE FALSE FALSE FALSE
"27903" "t35115aep" FALSE FALSE FALSE FALSE
"27904" "t35116aep" FALSE FALSE FALSE FALSE
"27905" "t35117aep" FALSE FALSE FALSE FALSE
"27906" "t35118aep" FALSE FALSE FALSE FALSE
"27907" "t35119aep" FALSE FALSE FALSE FALSE
"27908" "t3511aep" FALSE FALSE FALSE FALSE
"27909" "t35120aep" FALSE FALSE FALSE FALSE
"27910" "t35121aep" FALSE FALSE FALSE FALSE
"27911" "t35122aep" FALSE FALSE FALSE FALSE
"27912" "t35123aep" FALSE FALSE FALSE FALSE
"27913" "t35124aep" FALSE FALSE FALSE FALSE
"27914" "t35125aep" FALSE FALSE FALSE FALSE
"27915" "t35126aep" FALSE FALSE FALSE FALSE
"27916" "t35127aep" FALSE FALSE FALSE FALSE
"27917" "t35128aep" FALSE FALSE FALSE FALSE
"27918" "t35129aep" FALSE FALSE FALSE FALSE
"27919" "t3512aep" FALSE FALSE FALSE FALSE
"27920" "t35130aep" FALSE FALSE FALSE FALSE
"27921" "t35131aep" FALSE FALSE FALSE FALSE
"27922" "t35132aep" FALSE FALSE FALSE FALSE
"27923" "t35133aep" FALSE FALSE FALSE FALSE
"27924" "t35134aep" FALSE FALSE FALSE FALSE
"27925" "t35135aep" FALSE FALSE FALSE FALSE
"27926" "t35136aep" FALSE FALSE FALSE FALSE
"27927" "t35137aep" FALSE FALSE FALSE FALSE
"27928" "t35138aep" FALSE FALSE FALSE FALSE
"27929" "t35139aep" FALSE FALSE FALSE FALSE
"27930" "t3513aep" FALSE FALSE FALSE FALSE
"27931" "t35140aep" FALSE FALSE FALSE FALSE
"27932" "t35141aep" FALSE FALSE FALSE FALSE
"27933" "t35142aep" FALSE FALSE FALSE FALSE
"27934" "t35143aep" FALSE FALSE FALSE FALSE
"27935" "t35144aep" FALSE FALSE FALSE FALSE
"27936" "t35145aep" TRUE FALSE FALSE FALSE
"27937" "t35146aep" FALSE FALSE FALSE FALSE
"27938" "t35147aep" TRUE FALSE FALSE FALSE
"27939" "t35148aep" FALSE FALSE FALSE FALSE
"27940" "t35149aep" FALSE FALSE FALSE FALSE
"27941" "t3514aep" FALSE FALSE FALSE FALSE
"27942" "t35150aep" FALSE FALSE FALSE FALSE
"27943" "t35151aep" FALSE FALSE FALSE FALSE
"27944" "t35152aep" FALSE FALSE FALSE FALSE
"27945" "t35153aep" FALSE FALSE FALSE FALSE
"27946" "t35154aep" FALSE FALSE FALSE FALSE
"27947" "t35155aep" FALSE FALSE FALSE FALSE
"27948" "t35156aep" FALSE FALSE FALSE FALSE
"27949" "t35157aep" FALSE FALSE FALSE FALSE
"27950" "t35158aep" TRUE FALSE TRUE FALSE
"27951" "t35159aep" FALSE FALSE FALSE FALSE
"27952" "t3515aep" FALSE FALSE FALSE FALSE
"27953" "t35160aep" TRUE FALSE FALSE FALSE
"27954" "t35161aep" FALSE FALSE FALSE FALSE
"27955" "t35162aep" FALSE FALSE FALSE FALSE
"27956" "t35163aep" FALSE FALSE FALSE FALSE
"27957" "t35164aep" FALSE FALSE FALSE FALSE
"27958" "t35165aep" FALSE FALSE FALSE FALSE
"27959" "t35166aep" FALSE FALSE FALSE FALSE
"27960" "t35167aep" FALSE FALSE FALSE FALSE
"27961" "t35168aep" FALSE FALSE FALSE FALSE
"27962" "t35169aep" FALSE FALSE FALSE FALSE
"27963" "t3516aep" FALSE FALSE FALSE FALSE
"27964" "t35170aep" FALSE FALSE FALSE FALSE
"27965" "t35171aep" FALSE FALSE FALSE FALSE
"27966" "t35172aep" FALSE FALSE FALSE FALSE
"27967" "t35173aep" FALSE FALSE FALSE FALSE
"27968" "t35174aep" FALSE FALSE FALSE FALSE
"27969" "t35175aep" FALSE FALSE FALSE FALSE
"27970" "t35176aep" FALSE FALSE FALSE FALSE
"27971" "t35177aep" FALSE FALSE FALSE FALSE
"27972" "t35178aep" FALSE FALSE FALSE FALSE
"27973" "t35179aep" FALSE FALSE FALSE FALSE
"27974" "t3517aep" FALSE FALSE FALSE FALSE
"27975" "t35180aep" FALSE FALSE FALSE FALSE
"27976" "t35181aep" FALSE FALSE FALSE FALSE
"27977" "t35182aep" FALSE FALSE FALSE FALSE
"27978" "t35183aep" FALSE FALSE FALSE FALSE
"27979" "t35184aep" FALSE FALSE FALSE FALSE
"27980" "t35185aep" FALSE FALSE FALSE FALSE
"27981" "t35186aep" FALSE FALSE FALSE FALSE
"27982" "t35187aep" FALSE FALSE FALSE FALSE
"27983" "t35188aep" FALSE FALSE FALSE FALSE
"27984" "t35189aep" FALSE FALSE FALSE FALSE
"27985" "t3518aep" FALSE FALSE FALSE FALSE
"27986" "t35190aep" FALSE FALSE FALSE FALSE
"27987" "t35191aep" FALSE FALSE FALSE FALSE
"27988" "t35192aep" FALSE FALSE FALSE FALSE
"27989" "t35193aep" FALSE FALSE FALSE FALSE
"27990" "t35194aep" FALSE FALSE FALSE FALSE
"27991" "t35195aep" FALSE FALSE FALSE FALSE
"27992" "t35196aep" FALSE FALSE FALSE FALSE
"27993" "t35197aep" FALSE FALSE FALSE FALSE
"27994" "t35198aep" FALSE FALSE FALSE FALSE
"27995" "t35199aep" FALSE FALSE FALSE FALSE
"27996" "t3519aep" FALSE FALSE FALSE FALSE
"27997" "t351aep" FALSE FALSE FALSE FALSE
"27998" "t35200aep" FALSE FALSE FALSE FALSE
"27999" "t35201aep" FALSE FALSE FALSE FALSE
"28000" "t35202aep" FALSE FALSE FALSE FALSE
"28001" "t35203aep" FALSE FALSE FALSE FALSE
"28002" "t35204aep" FALSE FALSE FALSE FALSE
"28003" "t35205aep" FALSE FALSE FALSE FALSE
"28004" "t35206aep" FALSE FALSE FALSE FALSE
"28005" "t35207aep" FALSE FALSE FALSE FALSE
"28006" "t35208aep" FALSE FALSE FALSE FALSE
"28007" "t35209aep" FALSE FALSE FALSE FALSE
"28008" "t3520aep" FALSE FALSE FALSE FALSE
"28009" "t35210aep" FALSE FALSE FALSE FALSE
"28010" "t35211aep" FALSE FALSE FALSE FALSE
"28011" "t35212aep" FALSE FALSE FALSE FALSE
"28012" "t35213aep" FALSE FALSE FALSE FALSE
"28013" "t35214aep" FALSE FALSE FALSE FALSE
"28014" "t35215aep" FALSE FALSE FALSE FALSE
"28015" "t35216aep" FALSE FALSE FALSE FALSE
"28016" "t35217aep" FALSE FALSE FALSE FALSE
"28017" "t35218aep" FALSE FALSE FALSE FALSE
"28018" "t35219aep" FALSE FALSE FALSE FALSE
"28019" "t3521aep" FALSE FALSE FALSE FALSE
"28020" "t35220aep" FALSE FALSE FALSE FALSE
"28021" "t35221aep" FALSE FALSE FALSE FALSE
"28022" "t35222aep" FALSE FALSE FALSE FALSE
"28023" "t35223aep" FALSE FALSE FALSE FALSE
"28024" "t35224aep" FALSE FALSE FALSE FALSE
"28025" "t35225aep" FALSE FALSE FALSE FALSE
"28026" "t35226aep" FALSE FALSE FALSE FALSE
"28027" "t35227aep" FALSE FALSE FALSE FALSE
"28028" "t35228aep" FALSE FALSE FALSE FALSE
"28029" "t35229aep" FALSE FALSE FALSE FALSE
"28030" "t3522aep" FALSE FALSE FALSE FALSE
"28031" "t35230aep" FALSE FALSE FALSE FALSE
"28032" "t35231aep" FALSE FALSE FALSE FALSE
"28033" "t35232aep" FALSE FALSE FALSE FALSE
"28034" "t35233aep" FALSE FALSE FALSE FALSE
"28035" "t35234aep" FALSE FALSE FALSE FALSE
"28036" "t35235aep" FALSE FALSE FALSE FALSE
"28037" "t35236aep" FALSE FALSE FALSE FALSE
"28038" "t35237aep" FALSE FALSE FALSE FALSE
"28039" "t35238aep" FALSE FALSE FALSE FALSE
"28040" "t35239aep" FALSE FALSE FALSE FALSE
"28041" "t3523aep" FALSE FALSE FALSE FALSE
"28042" "t35240aep" FALSE FALSE FALSE FALSE
"28043" "t35241aep" FALSE FALSE FALSE FALSE
"28044" "t35242aep" FALSE FALSE FALSE FALSE
"28045" "t35243aep" FALSE FALSE FALSE FALSE
"28046" "t35244aep" FALSE FALSE FALSE FALSE
"28047" "t35245aep" FALSE FALSE FALSE FALSE
"28048" "t35246aep" FALSE FALSE FALSE FALSE
"28049" "t35247aep" FALSE FALSE FALSE FALSE
"28050" "t35248aep" FALSE FALSE FALSE FALSE
"28051" "t35249aep" TRUE FALSE FALSE FALSE
"28052" "t3524aep" FALSE FALSE FALSE FALSE
"28053" "t35250aep" FALSE FALSE FALSE FALSE
"28054" "t35251aep" FALSE FALSE FALSE FALSE
"28055" "t35252aep" FALSE FALSE FALSE FALSE
"28056" "t35253aep" FALSE FALSE FALSE FALSE
"28057" "t35254aep" FALSE FALSE FALSE FALSE
"28058" "t35255aep" FALSE FALSE FALSE FALSE
"28059" "t35256aep" FALSE FALSE FALSE FALSE
"28060" "t35257aep" FALSE FALSE FALSE FALSE
"28061" "t35258aep" FALSE FALSE FALSE FALSE
"28062" "t35259aep" FALSE FALSE FALSE FALSE
"28063" "t3525aep" FALSE FALSE FALSE FALSE
"28064" "t35260aep" FALSE FALSE FALSE FALSE
"28065" "t35261aep" FALSE FALSE FALSE FALSE
"28066" "t35262aep" FALSE FALSE FALSE FALSE
"28067" "t35263aep" FALSE FALSE FALSE FALSE
"28068" "t35264aep" FALSE FALSE FALSE FALSE
"28069" "t35265aep" FALSE FALSE FALSE FALSE
"28070" "t35266aep" FALSE FALSE FALSE FALSE
"28071" "t35267aep" FALSE FALSE FALSE FALSE
"28072" "t35268aep" FALSE FALSE FALSE FALSE
"28073" "t35269aep" FALSE FALSE FALSE FALSE
"28074" "t3526aep" FALSE FALSE FALSE FALSE
"28075" "t35270aep" FALSE FALSE FALSE FALSE
"28076" "t35271aep" FALSE FALSE FALSE FALSE
"28077" "t35272aep" FALSE FALSE FALSE FALSE
"28078" "t35273aep" FALSE FALSE FALSE FALSE
"28079" "t35274aep" FALSE FALSE FALSE FALSE
"28080" "t35275aep" FALSE FALSE FALSE FALSE
"28081" "t35276aep" FALSE FALSE FALSE FALSE
"28082" "t35277aep" FALSE FALSE FALSE FALSE
"28083" "t35278aep" FALSE FALSE FALSE FALSE
"28084" "t35279aep" FALSE FALSE FALSE FALSE
"28085" "t3527aep" FALSE FALSE FALSE FALSE
"28086" "t35280aep" FALSE FALSE FALSE FALSE
"28087" "t35281aep" FALSE FALSE FALSE FALSE
"28088" "t35282aep" FALSE FALSE FALSE FALSE
"28089" "t35283aep" FALSE FALSE FALSE FALSE
"28090" "t35284aep" FALSE FALSE FALSE FALSE
"28091" "t35285aep" FALSE FALSE FALSE FALSE
"28092" "t35286aep" FALSE FALSE FALSE FALSE
"28093" "t35287aep" FALSE FALSE FALSE FALSE
"28094" "t35288aep" FALSE FALSE FALSE FALSE
"28095" "t35289aep" FALSE FALSE FALSE FALSE
"28096" "t3528aep" FALSE FALSE FALSE FALSE
"28097" "t35290aep" FALSE FALSE FALSE FALSE
"28098" "t35291aep" FALSE FALSE FALSE FALSE
"28099" "t35292aep" FALSE FALSE FALSE FALSE
